Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 29189ms | tok/sec: 17,961 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 310ms | tok/sec: 1,693,339 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442314 | lrm: 1.00 | dt: 310ms | tok/sec: 1,690,388 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971717 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,287 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578777 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,451 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248864 | lrm: 1.00 | dt: 312ms | tok/sec: 1,683,065 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998102 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,276 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787111 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,796 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607023 | lrm: 1.00 | dt: 315ms | tok/sec: 1,665,311 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455187 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,292 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325421 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,416 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217121 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,326 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120767 | lrm: 1.00 | dt: 315ms | tok/sec: 1,665,974 | mfu: 40.3% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034927 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,405 | mfu: 38.9% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962800 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,484 | mfu: 39.9% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.898189 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,023 | mfu: 40.0% | epoch: 1 | remaining: 298s    
step 00149 (14.7%) | loss: 3.467739 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,813 | mfu: 39.5% | epoch: 1 | remaining: 255s    
step 00150 (14.8%) | loss: 3.460179 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,203 | mfu: 39.4% | epoch: 1 | remaining: 255s    
step 00151 (14.9%) | loss: 3.457942 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,687 | mfu: 39.7% | epoch: 1 | remaining: 255s    
step 00152 (15.1%) | loss: 3.453861 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,109 | mfu: 39.5% | epoch: 1 | remaining: 255s    
step 00153 (15.2%) | loss: 3.450887 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,557 | mfu: 39.6% | epoch: 1 | remaining: 254s    
step 00154 (15.3%) | loss: 3.449139 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,845 | mfu: 39.7% | epoch: 1 | remaining: 254s    
step 00155 (15.4%) | loss: 3.443040 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,531 | mfu: 39.7% | epoch: 1 | remaining: 254s    
step 00156 (15.5%) | loss: 3.437877 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,227 | mfu: 39.5% | epoch: 1 | remaining: 253s    
step 00157 (15.6%) | loss: 3.434787 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,262 | mfu: 39.4% | epoch: 1 | remaining: 253s    
step 00158 (15.7%) | loss: 3.431890 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,059 | mfu: 39.8% | epoch: 1 | remaining: 253s    
step 00159 (15.8%) | loss: 3.426472 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,931 | mfu: 39.4% | epoch: 1 | remaining: 252s    
step 00160 (15.9%) | loss: 3.420001 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,956 | mfu: 39.4% | epoch: 1 | remaining: 252s    
step 00161 (16.0%) | loss: 3.415672 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,872 | mfu: 39.8% | epoch: 1 | remaining: 252s    
step 00162 (16.1%) | loss: 3.412030 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,373 | mfu: 39.9% | epoch: 1 | remaining: 251s    
step 00163 (16.2%) | loss: 3.407735 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,423 | mfu: 39.6% | epoch: 1 | remaining: 251s    
step 00164 (16.3%) | loss: 3.405895 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,249 | mfu: 39.7% | epoch: 1 | remaining: 251s    
step 00165 (16.4%) | loss: 3.401261 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,292 | mfu: 39.4% | epoch: 1 | remaining: 250s    
step 00166 (16.5%) | loss: 3.398479 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,315 | mfu: 39.7% | epoch: 1 | remaining: 250s    
step 00167 (16.6%) | loss: 3.396720 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,107 | mfu: 39.4% | epoch: 1 | remaining: 250s    
step 00168 (16.8%) | loss: 3.397224 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,203 | mfu: 39.5% | epoch: 1 | remaining: 249s    
step 00169 (16.9%) | loss: 3.401802 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,040 | mfu: 39.5% | epoch: 1 | remaining: 249s    
step 00170 (17.0%) | loss: 3.404117 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,424 | mfu: 39.3% | epoch: 1 | remaining: 249s    
step 00171 (17.1%) | loss: 3.398080 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,126 | mfu: 39.9% | epoch: 1 | remaining: 248s    
step 00172 (17.2%) | loss: 3.398174 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,446 | mfu: 39.7% | epoch: 1 | remaining: 248s    
step 00173 (17.3%) | loss: 3.395648 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,197 | mfu: 39.6% | epoch: 1 | remaining: 248s    
step 00174 (17.4%) | loss: 3.391990 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,353 | mfu: 39.9% | epoch: 1 | remaining: 247s    
step 00175 (17.5%) | loss: 3.383839 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,816 | mfu: 39.6% | epoch: 1 | remaining: 247s    
step 00176 (17.6%) | loss: 3.385896 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,804 | mfu: 39.5% | epoch: 1 | remaining: 247s    
step 00177 (17.7%) | loss: 3.375963 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,811 | mfu: 39.5% | epoch: 1 | remaining: 247s    
step 00178 (17.8%) | loss: 3.373998 | lrm: 1.00 | dt: 320ms | tok/sec: 1,635,957 | mfu: 39.5% | epoch: 1 | remaining: 246s    
step 00179 (17.9%) | loss: 3.371093 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,702 | mfu: 39.6% | epoch: 1 | remaining: 246s    
step 00180 (18.0%) | loss: 3.362252 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,094 | mfu: 39.4% | epoch: 1 | remaining: 246s    
step 00181 (18.1%) | loss: 3.357558 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,252 | mfu: 39.4% | epoch: 1 | remaining: 245s    
step 00182 (18.3%) | loss: 3.356826 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,633 | mfu: 39.4% | epoch: 1 | remaining: 245s    
step 00183 (18.4%) | loss: 3.355418 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,218 | mfu: 39.1% | epoch: 1 | remaining: 245s    
step 00184 (18.5%) | loss: 3.347917 | lrm: 1.00 | dt: 367ms | tok/sec: 1,428,776 | mfu: 34.5% | epoch: 1 | remaining: 244s    
step 00185 (18.6%) | loss: 3.349233 | lrm: 1.00 | dt: 314ms | tok/sec: 1,672,353 | mfu: 40.4% | epoch: 1 | remaining: 244s    
step 00186 (18.7%) | loss: 3.346810 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,151 | mfu: 39.9% | epoch: 1 | remaining: 244s    
step 00187 (18.8%) | loss: 3.342339 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,242 | mfu: 38.0% | epoch: 1 | remaining: 243s    
step 00188 (18.9%) | loss: 3.336435 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,411 | mfu: 40.1% | epoch: 1 | remaining: 243s    
step 00189 (19.0%) | loss: 3.341061 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,561 | mfu: 39.5% | epoch: 1 | remaining: 243s    
step 00190 (19.1%) | loss: 3.342688 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,343 | mfu: 38.3% | epoch: 1 | remaining: 242s    
step 00191 (19.2%) | loss: 3.343087 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,981 | mfu: 39.8% | epoch: 1 | remaining: 242s    
step 00192 (19.3%) | loss: 3.341901 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,799 | mfu: 39.4% | epoch: 1 | remaining: 242s    
step 00193 (19.4%) | loss: 3.340509 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,847 | mfu: 38.6% | epoch: 1 | remaining: 241s    
step 00194 (19.6%) | loss: 3.333055 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,388 | mfu: 39.8% | epoch: 1 | remaining: 241s    
step 00195 (19.7%) | loss: 3.332418 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,811 | mfu: 39.7% | epoch: 1 | remaining: 241s    
step 00196 (19.8%) | loss: 3.333114 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,812 | mfu: 38.9% | epoch: 1 | remaining: 240s    
step 00197 (19.9%) | loss: 3.330835 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,852 | mfu: 39.9% | epoch: 1 | remaining: 240s    
step 00198 (20.0%) | loss: 3.320811 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,655 | mfu: 39.8% | epoch: 1 | remaining: 240s    
step 00199 (20.1%) | loss: 3.317453 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,264 | mfu: 39.0% | epoch: 1 | remaining: 239s    
step 00200 (20.2%) | loss: 3.314747 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,325 | mfu: 39.7% | epoch: 1 | remaining: 239s    
step 00201 (20.3%) | loss: 3.312799 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,826 | mfu: 39.8% | epoch: 1 | remaining: 239s    
step 00202 (20.4%) | loss: 3.312683 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,215 | mfu: 39.1% | epoch: 1 | remaining: 238s    
step 00203 (20.5%) | loss: 3.309877 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,786 | mfu: 39.3% | epoch: 1 | remaining: 238s    
step 00204 (20.6%) | loss: 3.306718 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,582 | mfu: 39.8% | epoch: 1 | remaining: 238s    
step 00205 (20.7%) | loss: 3.298017 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,434 | mfu: 39.3% | epoch: 1 | remaining: 237s    
step 00206 (20.8%) | loss: 3.295457 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,512 | mfu: 39.0% | epoch: 1 | remaining: 237s    
step 00207 (20.9%) | loss: 3.293836 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,462 | mfu: 39.4% | epoch: 1 | remaining: 237s    
step 00208 (21.1%) | loss: 3.293992 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,301 | mfu: 39.4% | epoch: 1 | remaining: 237s    
step 00209 (21.2%) | loss: 3.290494 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,355 | mfu: 39.2% | epoch: 1 | remaining: 236s    
step 00210 (21.3%) | loss: 3.285182 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,369 | mfu: 39.8% | epoch: 1 | remaining: 236s    
step 00211 (21.4%) | loss: 3.289827 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,387 | mfu: 39.0% | epoch: 1 | remaining: 236s    
step 00212 (21.5%) | loss: 3.285071 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,627 | mfu: 39.7% | epoch: 1 | remaining: 235s    
step 00213 (21.6%) | loss: 3.281398 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,098 | mfu: 39.5% | epoch: 1 | remaining: 235s    
step 00214 (21.7%) | loss: 3.278527 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,103 | mfu: 39.5% | epoch: 1 | remaining: 235s    
step 00215 (21.8%) | loss: 3.276114 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,957 | mfu: 39.6% | epoch: 1 | remaining: 234s    
step 00216 (21.9%) | loss: 3.277826 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,811 | mfu: 39.6% | epoch: 1 | remaining: 234s    
step 00217 (22.0%) | loss: 3.279289 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,624 | mfu: 39.5% | epoch: 1 | remaining: 234s    
step 00218 (22.1%) | loss: 3.277813 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,076 | mfu: 39.6% | epoch: 1 | remaining: 233s    
step 00219 (22.2%) | loss: 3.277498 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,458 | mfu: 39.5% | epoch: 1 | remaining: 233s    
step 00220 (22.3%) | loss: 3.280307 | lrm: 1.00 | dt: 347ms | tok/sec: 1,508,983 | mfu: 36.5% | epoch: 1 | remaining: 233s    
step 00221 (22.5%) | loss: 3.282668 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,553 | mfu: 39.8% | epoch: 1 | remaining: 232s    
step 00222 (22.6%) | loss: 3.278801 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,648 | mfu: 39.7% | epoch: 1 | remaining: 232s    
step 00223 (22.7%) | loss: 3.280166 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,553 | mfu: 39.1% | epoch: 1 | remaining: 232s    
step 00224 (22.8%) | loss: 3.279160 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,744 | mfu: 39.4% | epoch: 1 | remaining: 231s    
step 00225 (22.9%) | loss: 3.278396 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,998 | mfu: 39.6% | epoch: 1 | remaining: 231s    
step 00226 (23.0%) | loss: 3.280819 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,237 | mfu: 39.1% | epoch: 1 | remaining: 231s    
step 00227 (23.1%) | loss: 3.279833 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,872 | mfu: 39.7% | epoch: 1 | remaining: 230s    
step 00228 (23.2%) | loss: 3.277723 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,878 | mfu: 39.4% | epoch: 1 | remaining: 230s    
step 00229 (23.3%) | loss: 3.275630 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,908 | mfu: 39.5% | epoch: 1 | remaining: 230s    
step 00230 (23.4%) | loss: 3.277918 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,478 | mfu: 39.6% | epoch: 1 | remaining: 229s    
step 00231 (23.5%) | loss: 3.279105 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,244 | mfu: 39.6% | epoch: 1 | remaining: 229s    
step 00232 (23.6%) | loss: 3.276559 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,393 | mfu: 39.6% | epoch: 1 | remaining: 229s    
step 00233 (23.7%) | loss: 3.273299 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,142 | mfu: 39.1% | epoch: 1 | remaining: 228s    
step 00234 (23.8%) | loss: 3.271964 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,952 | mfu: 39.8% | epoch: 1 | remaining: 228s    
step 00235 (23.9%) | loss: 3.269434 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,123 | mfu: 39.7% | epoch: 1 | remaining: 228s    
step 00236 (24.1%) | loss: 3.266358 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,420 | mfu: 39.5% | epoch: 1 | remaining: 228s    
step 00237 (24.2%) | loss: 3.259963 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,344 | mfu: 39.6% | epoch: 1 | remaining: 227s    
step 00238 (24.3%) | loss: 3.261176 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,506 | mfu: 39.4% | epoch: 1 | remaining: 227s    
step 00239 (24.4%) | loss: 3.258338 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,790 | mfu: 39.5% | epoch: 1 | remaining: 227s    
step 00240 (24.5%) | loss: 3.253417 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,186 | mfu: 39.6% | epoch: 1 | remaining: 226s    
step 00241 (24.6%) | loss: 3.253093 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,312 | mfu: 39.5% | epoch: 1 | remaining: 226s    
step 00242 (24.7%) | loss: 3.253648 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,985 | mfu: 39.5% | epoch: 1 | remaining: 226s    
step 00243 (24.8%) | loss: 3.253336 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,993 | mfu: 39.4% | epoch: 1 | remaining: 225s    
step 00244 (24.9%) | loss: 3.252781 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,987 | mfu: 39.8% | epoch: 1 | remaining: 225s    
step 00245 (25.0%) | loss: 3.244989 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,989 | mfu: 39.8% | epoch: 1 | remaining: 225s    
step 00246 (25.1%) | loss: 3.240974 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,708 | mfu: 39.3% | epoch: 1 | remaining: 224s    
step 00247 (25.2%) | loss: 3.232775 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,792 | mfu: 39.5% | epoch: 1 | remaining: 224s    
step 00248 (25.3%) | loss: 3.234649 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,960 | mfu: 39.9% | epoch: 1 | remaining: 224s    
step 00249 (25.4%) | loss: 3.234948 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,471 | mfu: 39.5% | epoch: 1 | remaining: 223s    
step 00250 (25.5%) | loss: 3.235358 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,285 | mfu: 39.8% | epoch: 1 | remaining: 223s    
step 00251 (25.7%) | loss: 3.238030 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,533 | mfu: 39.6% | epoch: 1 | remaining: 223s    
step 00252 (25.8%) | loss: 3.239804 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,418 | mfu: 39.4% | epoch: 1 | remaining: 222s    
step 00253 (25.9%) | loss: 3.242209 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,957 | mfu: 39.4% | epoch: 1 | remaining: 222s    
step 00254 (26.0%) | loss: 3.244820 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,470 | mfu: 39.6% | epoch: 1 | remaining: 222s    
step 00255 (26.1%) | loss: 3.243565 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,796 | mfu: 40.0% | epoch: 1 | remaining: 221s    
step 00256 (26.2%) | loss: 3.238932 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,071 | mfu: 39.4% | epoch: 1 | remaining: 221s    
step 00257 (26.3%) | loss: 3.240408 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,108 | mfu: 39.7% | epoch: 1 | remaining: 221s    
step 00258 (26.4%) | loss: 3.233857 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,042 | mfu: 39.5% | epoch: 1 | remaining: 220s    
step 00259 (26.5%) | loss: 3.233655 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,768 | mfu: 39.8% | epoch: 1 | remaining: 220s    
step 00260 (26.6%) | loss: 3.232059 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,820 | mfu: 39.6% | epoch: 1 | remaining: 220s    
step 00261 (26.7%) | loss: 3.229512 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,760 | mfu: 39.9% | epoch: 1 | remaining: 220s    
step 00262 (26.8%) | loss: 3.230075 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,894 | mfu: 39.4% | epoch: 1 | remaining: 219s    
step 00263 (26.9%) | loss: 3.229274 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,635 | mfu: 39.6% | epoch: 1 | remaining: 219s    
step 00264 (27.0%) | loss: 3.229932 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,397 | mfu: 39.5% | epoch: 1 | remaining: 219s    
step 00265 (27.1%) | loss: 3.228960 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,418 | mfu: 39.4% | epoch: 1 | remaining: 218s    
step 00266 (27.3%) | loss: 3.224429 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,204 | mfu: 39.4% | epoch: 1 | remaining: 218s    
step 00267 (27.4%) | loss: 3.221279 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,175 | mfu: 39.8% | epoch: 1 | remaining: 218s    
step 00268 (27.5%) | loss: 3.220899 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,027 | mfu: 39.4% | epoch: 1 | remaining: 217s    
step 00269 (27.6%) | loss: 3.216865 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,423 | mfu: 39.4% | epoch: 1 | remaining: 217s    
step 00270 (27.7%) | loss: 3.217548 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,653 | mfu: 39.6% | epoch: 1 | remaining: 217s    
step 00271 (27.8%) | loss: 3.218111 | lrm: 1.00 | dt: 315ms | tok/sec: 1,662,053 | mfu: 40.2% | epoch: 1 | remaining: 216s    
step 00272 (27.9%) | loss: 3.218988 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,695 | mfu: 39.6% | epoch: 1 | remaining: 216s    
step 00273 (28.0%) | loss: 3.214628 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,111 | mfu: 39.5% | epoch: 1 | remaining: 216s    
step 00274 (28.1%) | loss: 3.212543 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,244 | mfu: 39.7% | epoch: 1 | remaining: 215s    
step 00275 (28.2%) | loss: 3.208191 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,448 | mfu: 39.5% | epoch: 1 | remaining: 215s    
step 00276 (28.3%) | loss: 3.213174 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,915 | mfu: 39.7% | epoch: 1 | remaining: 215s    
step 00277 (28.4%) | loss: 3.211134 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,785 | mfu: 39.4% | epoch: 1 | remaining: 214s    
step 00278 (28.5%) | loss: 3.208303 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,517 | mfu: 39.5% | epoch: 1 | remaining: 214s    
step 00279 (28.6%) | loss: 3.209812 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,634 | mfu: 39.8% | epoch: 1 | remaining: 214s    
step 00280 (28.7%) | loss: 3.209226 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,464 | mfu: 39.5% | epoch: 1 | remaining: 213s    
step 00281 (28.9%) | loss: 3.210586 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,610 | mfu: 39.9% | epoch: 1 | remaining: 213s    
step 00282 (29.0%) | loss: 3.209961 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,280 | mfu: 39.6% | epoch: 1 | remaining: 213s    
step 00283 (29.1%) | loss: 3.210845 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,239 | mfu: 39.4% | epoch: 1 | remaining: 212s    
step 00284 (29.2%) | loss: 3.207811 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,181 | mfu: 39.8% | epoch: 1 | remaining: 212s    
step 00285 (29.3%) | loss: 3.206097 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,275 | mfu: 39.3% | epoch: 1 | remaining: 212s    
step 00286 (29.4%) | loss: 3.205856 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,037 | mfu: 39.5% | epoch: 1 | remaining: 212s    
step 00287 (29.5%) | loss: 3.204500 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,563 | mfu: 39.7% | epoch: 1 | remaining: 211s    
step 00288 (29.6%) | loss: 3.208769 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,440 | mfu: 39.6% | epoch: 1 | remaining: 211s    
step 00289 (29.7%) | loss: 3.205934 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,962 | mfu: 39.6% | epoch: 1 | remaining: 211s    
step 00290 (29.8%) | loss: 3.203631 | lrm: 1.00 | dt: 319ms | tok/sec: 1,640,993 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00291 (29.9%) | loss: 3.202070 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,553 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00292 (30.0%) | loss: 3.200280 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,509 | mfu: 39.5% | epoch: 1 | remaining: 210s    
step 00293 (30.1%) | loss: 3.197499 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,729 | mfu: 39.5% | epoch: 1 | remaining: 209s    
step 00294 (30.2%) | loss: 3.195646 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,841 | mfu: 39.8% | epoch: 1 | remaining: 209s    
step 00295 (30.3%) | loss: 3.199125 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,061 | mfu: 39.4% | epoch: 1 | remaining: 209s    
step 00296 (30.5%) | loss: 3.200056 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,280 | mfu: 39.0% | epoch: 1 | remaining: 208s    
step 00297 (30.6%) | loss: 3.204038 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,309 | mfu: 39.8% | epoch: 1 | remaining: 208s    
step 00298 (30.7%) | loss: 3.199261 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,834 | mfu: 38.7% | epoch: 1 | remaining: 208s    
step 00299 (30.8%) | loss: 3.190191 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,779 | mfu: 39.1% | epoch: 1 | remaining: 207s    
step 00300 (30.9%) | loss: 3.189504 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,265 | mfu: 39.6% | epoch: 1 | remaining: 207s    
