Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 31,457,280
  scalars                 : 20
  total                   : 39,845,908
Estimated FLOPs per token: 2.956984e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 28549ms | tok/sec: 18,364 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854731 | lrm: 1.00 | dt: 376ms | tok/sec: 1,395,055 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442918 | lrm: 1.00 | dt: 378ms | tok/sec: 1,385,937 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971707 | lrm: 1.00 | dt: 401ms | tok/sec: 1,307,970 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578961 | lrm: 1.00 | dt: 381ms | tok/sec: 1,377,351 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.249170 | lrm: 1.00 | dt: 391ms | tok/sec: 1,340,288 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998689 | lrm: 1.00 | dt: 395ms | tok/sec: 1,327,533 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.788762 | lrm: 1.00 | dt: 383ms | tok/sec: 1,367,999 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.609281 | lrm: 1.00 | dt: 396ms | tok/sec: 1,323,048 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.457671 | lrm: 1.00 | dt: 389ms | tok/sec: 1,347,931 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.328010 | lrm: 1.00 | dt: 388ms | tok/sec: 1,349,886 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.220041 | lrm: 1.00 | dt: 395ms | tok/sec: 1,327,854 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.124039 | lrm: 1.00 | dt: 389ms | tok/sec: 1,346,709 | mfu: 40.2% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 6.038555 | lrm: 1.00 | dt: 396ms | tok/sec: 1,322,753 | mfu: 39.5% | epoch: 1 | remaining: 299s    
step 00014 (0.4%) | loss: 5.966470 | lrm: 1.00 | dt: 388ms | tok/sec: 1,349,642 | mfu: 40.3% | epoch: 1 | remaining: 298s    
step 00015 (0.5%) | loss: 5.901585 | lrm: 1.00 | dt: 389ms | tok/sec: 1,348,057 | mfu: 40.3% | epoch: 1 | remaining: 298s    
step 00149 (18.1%) | loss: 3.633698 | lrm: 1.00 | dt: 398ms | tok/sec: 1,317,333 | mfu: 39.4% | epoch: 1 | remaining: 245s    
step 00150 (18.2%) | loss: 3.623120 | lrm: 1.00 | dt: 426ms | tok/sec: 1,231,314 | mfu: 36.8% | epoch: 1 | remaining: 245s    
step 00151 (18.3%) | loss: 3.618325 | lrm: 1.00 | dt: 409ms | tok/sec: 1,282,574 | mfu: 38.3% | epoch: 1 | remaining: 245s    
step 00152 (18.5%) | loss: 3.612715 | lrm: 1.00 | dt: 388ms | tok/sec: 1,351,535 | mfu: 40.4% | epoch: 1 | remaining: 244s    
step 00153 (18.6%) | loss: 3.609407 | lrm: 1.00 | dt: 450ms | tok/sec: 1,166,203 | mfu: 34.9% | epoch: 1 | remaining: 244s    
step 00154 (18.8%) | loss: 3.606763 | lrm: 1.00 | dt: 428ms | tok/sec: 1,224,131 | mfu: 36.6% | epoch: 1 | remaining: 243s    
step 00155 (18.9%) | loss: 3.598661 | lrm: 1.00 | dt: 387ms | tok/sec: 1,355,066 | mfu: 40.5% | epoch: 1 | remaining: 243s    
step 00156 (19.0%) | loss: 3.591439 | lrm: 1.00 | dt: 396ms | tok/sec: 1,324,558 | mfu: 39.6% | epoch: 1 | remaining: 243s    
step 00157 (19.2%) | loss: 3.587327 | lrm: 1.00 | dt: 397ms | tok/sec: 1,319,397 | mfu: 39.4% | epoch: 1 | remaining: 242s    
step 00158 (19.3%) | loss: 3.582792 | lrm: 1.00 | dt: 393ms | tok/sec: 1,334,254 | mfu: 39.9% | epoch: 1 | remaining: 242s    
step 00159 (19.4%) | loss: 3.576601 | lrm: 1.00 | dt: 392ms | tok/sec: 1,337,484 | mfu: 40.0% | epoch: 1 | remaining: 241s    
step 00160 (19.6%) | loss: 3.568577 | lrm: 1.00 | dt: 388ms | tok/sec: 1,350,263 | mfu: 40.4% | epoch: 1 | remaining: 241s    
step 00161 (19.7%) | loss: 3.563369 | lrm: 1.00 | dt: 395ms | tok/sec: 1,326,802 | mfu: 39.6% | epoch: 1 | remaining: 241s    
step 00162 (19.8%) | loss: 3.558354 | lrm: 1.00 | dt: 392ms | tok/sec: 1,336,139 | mfu: 39.9% | epoch: 1 | remaining: 240s    
step 00163 (19.9%) | loss: 3.553365 | lrm: 1.00 | dt: 391ms | tok/sec: 1,339,738 | mfu: 40.0% | epoch: 1 | remaining: 240s    
step 00164 (20.1%) | loss: 3.551595 | lrm: 1.00 | dt: 393ms | tok/sec: 1,332,790 | mfu: 39.8% | epoch: 1 | remaining: 239s    
step 00165 (20.2%) | loss: 3.546295 | lrm: 1.00 | dt: 391ms | tok/sec: 1,340,180 | mfu: 40.0% | epoch: 1 | remaining: 239s    
step 00166 (20.3%) | loss: 3.542269 | lrm: 1.00 | dt: 392ms | tok/sec: 1,335,805 | mfu: 39.9% | epoch: 1 | remaining: 239s    
step 00167 (20.5%) | loss: 3.538408 | lrm: 1.00 | dt: 394ms | tok/sec: 1,331,184 | mfu: 39.8% | epoch: 1 | remaining: 238s    
step 00168 (20.6%) | loss: 3.537496 | lrm: 1.00 | dt: 388ms | tok/sec: 1,351,080 | mfu: 40.4% | epoch: 1 | remaining: 238s    
step 00169 (20.7%) | loss: 3.540742 | lrm: 1.00 | dt: 392ms | tok/sec: 1,336,450 | mfu: 39.9% | epoch: 1 | remaining: 237s    
step 00170 (20.9%) | loss: 3.531701 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,154 | mfu: 40.0% | epoch: 1 | remaining: 237s    
step 00171 (21.0%) | loss: 3.524842 | lrm: 1.00 | dt: 394ms | tok/sec: 1,329,649 | mfu: 39.7% | epoch: 1 | remaining: 237s    
step 00172 (21.1%) | loss: 3.525715 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,158 | mfu: 40.0% | epoch: 1 | remaining: 236s    
step 00173 (21.3%) | loss: 3.523564 | lrm: 1.00 | dt: 392ms | tok/sec: 1,337,939 | mfu: 40.0% | epoch: 1 | remaining: 236s    
step 00174 (21.4%) | loss: 3.520255 | lrm: 1.00 | dt: 390ms | tok/sec: 1,342,806 | mfu: 40.1% | epoch: 1 | remaining: 235s    
step 00175 (21.5%) | loss: 3.511720 | lrm: 1.00 | dt: 390ms | tok/sec: 1,344,377 | mfu: 40.2% | epoch: 1 | remaining: 235s    
step 00176 (21.6%) | loss: 3.513959 | lrm: 1.00 | dt: 390ms | tok/sec: 1,344,128 | mfu: 40.2% | epoch: 1 | remaining: 235s    
step 00177 (21.8%) | loss: 3.503552 | lrm: 1.00 | dt: 392ms | tok/sec: 1,336,088 | mfu: 39.9% | epoch: 1 | remaining: 234s    
step 00178 (21.9%) | loss: 3.499978 | lrm: 1.00 | dt: 390ms | tok/sec: 1,345,824 | mfu: 40.2% | epoch: 1 | remaining: 234s    
step 00179 (22.0%) | loss: 3.496570 | lrm: 1.00 | dt: 397ms | tok/sec: 1,321,542 | mfu: 39.5% | epoch: 1 | remaining: 233s    
step 00180 (22.2%) | loss: 3.487913 | lrm: 1.00 | dt: 393ms | tok/sec: 1,332,828 | mfu: 39.8% | epoch: 1 | remaining: 233s    
step 00181 (22.3%) | loss: 3.482437 | lrm: 1.00 | dt: 389ms | tok/sec: 1,346,794 | mfu: 40.2% | epoch: 1 | remaining: 233s    
step 00182 (22.4%) | loss: 3.480796 | lrm: 1.00 | dt: 398ms | tok/sec: 1,317,319 | mfu: 39.4% | epoch: 1 | remaining: 232s    
step 00183 (22.6%) | loss: 3.478485 | lrm: 1.00 | dt: 393ms | tok/sec: 1,333,711 | mfu: 39.9% | epoch: 1 | remaining: 232s    
step 00184 (22.7%) | loss: 3.470618 | lrm: 1.00 | dt: 393ms | tok/sec: 1,333,965 | mfu: 39.9% | epoch: 1 | remaining: 232s    
step 00185 (22.8%) | loss: 3.471748 | lrm: 1.00 | dt: 389ms | tok/sec: 1,346,742 | mfu: 40.2% | epoch: 1 | remaining: 231s    
step 00186 (23.0%) | loss: 3.468061 | lrm: 1.00 | dt: 391ms | tok/sec: 1,341,703 | mfu: 40.1% | epoch: 1 | remaining: 231s    
step 00187 (23.1%) | loss: 3.462809 | lrm: 1.00 | dt: 396ms | tok/sec: 1,324,083 | mfu: 39.6% | epoch: 1 | remaining: 230s    
step 00188 (23.2%) | loss: 3.457036 | lrm: 1.00 | dt: 391ms | tok/sec: 1,341,153 | mfu: 40.1% | epoch: 1 | remaining: 230s    
step 00189 (23.3%) | loss: 3.460158 | lrm: 1.00 | dt: 394ms | tok/sec: 1,330,750 | mfu: 39.8% | epoch: 1 | remaining: 230s    
step 00190 (23.5%) | loss: 3.459259 | lrm: 1.00 | dt: 394ms | tok/sec: 1,329,874 | mfu: 39.7% | epoch: 1 | remaining: 229s    
step 00191 (23.6%) | loss: 3.458032 | lrm: 1.00 | dt: 464ms | tok/sec: 1,129,961 | mfu: 33.8% | epoch: 1 | remaining: 229s    
step 00192 (23.8%) | loss: 3.456169 | lrm: 1.00 | dt: 380ms | tok/sec: 1,378,636 | mfu: 41.2% | epoch: 1 | remaining: 228s    
step 00193 (23.9%) | loss: 3.454192 | lrm: 1.00 | dt: 395ms | tok/sec: 1,327,958 | mfu: 39.7% | epoch: 1 | remaining: 228s    
step 00194 (24.0%) | loss: 3.447122 | lrm: 1.00 | dt: 423ms | tok/sec: 1,239,537 | mfu: 37.0% | epoch: 1 | remaining: 228s    
step 00195 (24.2%) | loss: 3.447266 | lrm: 1.00 | dt: 387ms | tok/sec: 1,353,466 | mfu: 40.4% | epoch: 1 | remaining: 227s    
step 00196 (24.3%) | loss: 3.447474 | lrm: 1.00 | dt: 397ms | tok/sec: 1,321,127 | mfu: 39.5% | epoch: 1 | remaining: 227s    
step 00197 (24.4%) | loss: 3.444978 | lrm: 1.00 | dt: 398ms | tok/sec: 1,317,496 | mfu: 39.4% | epoch: 1 | remaining: 226s    
step 00198 (24.6%) | loss: 3.434482 | lrm: 1.00 | dt: 385ms | tok/sec: 1,361,185 | mfu: 40.7% | epoch: 1 | remaining: 226s    
step 00199 (24.7%) | loss: 3.430484 | lrm: 1.00 | dt: 399ms | tok/sec: 1,314,968 | mfu: 39.3% | epoch: 1 | remaining: 226s    
step 00200 (24.8%) | loss: 3.427877 | lrm: 1.00 | dt: 390ms | tok/sec: 1,343,603 | mfu: 40.2% | epoch: 1 | remaining: 225s    
step 00201 (24.9%) | loss: 3.426864 | lrm: 1.00 | dt: 394ms | tok/sec: 1,332,007 | mfu: 39.8% | epoch: 1 | remaining: 225s    
step 00202 (25.1%) | loss: 3.426229 | lrm: 1.00 | dt: 394ms | tok/sec: 1,330,524 | mfu: 39.8% | epoch: 1 | remaining: 224s    
step 00203 (25.2%) | loss: 3.423172 | lrm: 1.00 | dt: 386ms | tok/sec: 1,357,666 | mfu: 40.6% | epoch: 1 | remaining: 224s    
step 00204 (25.3%) | loss: 3.418226 | lrm: 1.00 | dt: 399ms | tok/sec: 1,313,431 | mfu: 39.3% | epoch: 1 | remaining: 224s    
step 00205 (25.5%) | loss: 3.407886 | lrm: 1.00 | dt: 391ms | tok/sec: 1,341,716 | mfu: 40.1% | epoch: 1 | remaining: 223s    
step 00206 (25.6%) | loss: 3.406157 | lrm: 1.00 | dt: 389ms | tok/sec: 1,347,032 | mfu: 40.3% | epoch: 1 | remaining: 223s    
step 00207 (25.7%) | loss: 3.402824 | lrm: 1.00 | dt: 398ms | tok/sec: 1,316,611 | mfu: 39.3% | epoch: 1 | remaining: 222s    
step 00208 (25.9%) | loss: 3.402825 | lrm: 1.00 | dt: 390ms | tok/sec: 1,344,743 | mfu: 40.2% | epoch: 1 | remaining: 222s    
step 00209 (26.0%) | loss: 3.399941 | lrm: 1.00 | dt: 394ms | tok/sec: 1,329,641 | mfu: 39.7% | epoch: 1 | remaining: 222s    
step 00210 (26.1%) | loss: 3.394166 | lrm: 1.00 | dt: 391ms | tok/sec: 1,341,545 | mfu: 40.1% | epoch: 1 | remaining: 221s    
step 00211 (26.3%) | loss: 3.398612 | lrm: 1.00 | dt: 390ms | tok/sec: 1,343,293 | mfu: 40.1% | epoch: 1 | remaining: 221s    
step 00212 (26.4%) | loss: 3.393043 | lrm: 1.00 | dt: 397ms | tok/sec: 1,319,442 | mfu: 39.4% | epoch: 1 | remaining: 220s    
step 00213 (26.5%) | loss: 3.387548 | lrm: 1.00 | dt: 389ms | tok/sec: 1,349,239 | mfu: 40.3% | epoch: 1 | remaining: 220s    
step 00214 (26.6%) | loss: 3.384069 | lrm: 1.00 | dt: 392ms | tok/sec: 1,335,969 | mfu: 39.9% | epoch: 1 | remaining: 220s    
step 00215 (26.8%) | loss: 3.381107 | lrm: 1.00 | dt: 396ms | tok/sec: 1,323,843 | mfu: 39.6% | epoch: 1 | remaining: 219s    
step 00216 (26.9%) | loss: 3.381428 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,857 | mfu: 40.0% | epoch: 1 | remaining: 219s    
step 00217 (27.0%) | loss: 3.382769 | lrm: 1.00 | dt: 394ms | tok/sec: 1,332,218 | mfu: 39.8% | epoch: 1 | remaining: 218s    
step 00218 (27.2%) | loss: 3.381310 | lrm: 1.00 | dt: 396ms | tok/sec: 1,323,764 | mfu: 39.6% | epoch: 1 | remaining: 218s    
step 00219 (27.3%) | loss: 3.381262 | lrm: 1.00 | dt: 394ms | tok/sec: 1,331,235 | mfu: 39.8% | epoch: 1 | remaining: 218s    
step 00220 (27.4%) | loss: 3.383302 | lrm: 1.00 | dt: 391ms | tok/sec: 1,340,133 | mfu: 40.0% | epoch: 1 | remaining: 217s    
step 00221 (27.6%) | loss: 3.384776 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,495 | mfu: 40.0% | epoch: 1 | remaining: 217s    
step 00222 (27.7%) | loss: 3.379892 | lrm: 1.00 | dt: 394ms | tok/sec: 1,331,730 | mfu: 39.8% | epoch: 1 | remaining: 217s    
step 00223 (27.8%) | loss: 3.379757 | lrm: 1.00 | dt: 390ms | tok/sec: 1,343,804 | mfu: 40.2% | epoch: 1 | remaining: 216s    
step 00224 (28.0%) | loss: 3.378376 | lrm: 1.00 | dt: 390ms | tok/sec: 1,342,731 | mfu: 40.1% | epoch: 1 | remaining: 216s    
step 00225 (28.1%) | loss: 3.378012 | lrm: 1.00 | dt: 392ms | tok/sec: 1,336,100 | mfu: 39.9% | epoch: 1 | remaining: 215s    
step 00226 (28.2%) | loss: 3.379147 | lrm: 1.00 | dt: 393ms | tok/sec: 1,334,633 | mfu: 39.9% | epoch: 1 | remaining: 215s    
step 00227 (28.4%) | loss: 3.377336 | lrm: 1.00 | dt: 395ms | tok/sec: 1,326,293 | mfu: 39.6% | epoch: 1 | remaining: 215s    
step 00228 (28.5%) | loss: 3.374202 | lrm: 1.00 | dt: 391ms | tok/sec: 1,339,745 | mfu: 40.0% | epoch: 1 | remaining: 214s    
step 00229 (28.6%) | loss: 3.372341 | lrm: 1.00 | dt: 393ms | tok/sec: 1,335,108 | mfu: 39.9% | epoch: 1 | remaining: 214s    
step 00230 (28.7%) | loss: 3.373208 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,417 | mfu: 40.0% | epoch: 1 | remaining: 213s    
step 00231 (28.9%) | loss: 3.372973 | lrm: 1.00 | dt: 392ms | tok/sec: 1,337,078 | mfu: 40.0% | epoch: 1 | remaining: 213s    
step 00232 (29.0%) | loss: 3.368906 | lrm: 1.00 | dt: 393ms | tok/sec: 1,335,221 | mfu: 39.9% | epoch: 1 | remaining: 213s    
step 00233 (29.1%) | loss: 3.364561 | lrm: 1.00 | dt: 393ms | tok/sec: 1,335,103 | mfu: 39.9% | epoch: 1 | remaining: 212s    
step 00234 (29.3%) | loss: 3.363161 | lrm: 1.00 | dt: 394ms | tok/sec: 1,330,791 | mfu: 39.8% | epoch: 1 | remaining: 212s    
step 00235 (29.4%) | loss: 3.361545 | lrm: 1.00 | dt: 391ms | tok/sec: 1,339,281 | mfu: 40.0% | epoch: 1 | remaining: 211s    
step 00236 (29.5%) | loss: 3.358435 | lrm: 1.00 | dt: 394ms | tok/sec: 1,331,051 | mfu: 39.8% | epoch: 1 | remaining: 211s    
step 00237 (29.7%) | loss: 3.351292 | lrm: 1.00 | dt: 393ms | tok/sec: 1,335,529 | mfu: 39.9% | epoch: 1 | remaining: 211s    
step 00238 (29.8%) | loss: 3.351738 | lrm: 1.00 | dt: 390ms | tok/sec: 1,343,799 | mfu: 40.2% | epoch: 1 | remaining: 210s    
step 00239 (29.9%) | loss: 3.348263 | lrm: 1.00 | dt: 391ms | tok/sec: 1,339,313 | mfu: 40.0% | epoch: 1 | remaining: 210s    
step 00240 (30.1%) | loss: 3.342627 | lrm: 1.00 | dt: 393ms | tok/sec: 1,335,561 | mfu: 39.9% | epoch: 1 | remaining: 209s    
step 00241 (30.2%) | loss: 3.341852 | lrm: 1.00 | dt: 394ms | tok/sec: 1,329,867 | mfu: 39.7% | epoch: 1 | remaining: 209s    
step 00242 (30.3%) | loss: 3.341981 | lrm: 1.00 | dt: 391ms | tok/sec: 1,342,119 | mfu: 40.1% | epoch: 1 | remaining: 209s    
step 00243 (30.4%) | loss: 3.341195 | lrm: 1.00 | dt: 390ms | tok/sec: 1,344,215 | mfu: 40.2% | epoch: 1 | remaining: 208s    
step 00244 (30.6%) | loss: 3.340565 | lrm: 1.00 | dt: 394ms | tok/sec: 1,331,678 | mfu: 39.8% | epoch: 1 | remaining: 208s    
step 00245 (30.7%) | loss: 3.332335 | lrm: 1.00 | dt: 393ms | tok/sec: 1,335,713 | mfu: 39.9% | epoch: 1 | remaining: 207s    
step 00246 (30.8%) | loss: 3.328438 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,483 | mfu: 40.0% | epoch: 1 | remaining: 207s    
step 00247 (31.0%) | loss: 3.319905 | lrm: 1.00 | dt: 389ms | tok/sec: 1,346,270 | mfu: 40.2% | epoch: 1 | remaining: 207s    
step 00248 (31.1%) | loss: 3.320917 | lrm: 1.00 | dt: 391ms | tok/sec: 1,341,934 | mfu: 40.1% | epoch: 1 | remaining: 206s    
step 00249 (31.2%) | loss: 3.321831 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,273 | mfu: 40.0% | epoch: 1 | remaining: 206s    
step 00250 (31.4%) | loss: 3.323000 | lrm: 1.00 | dt: 390ms | tok/sec: 1,344,115 | mfu: 40.2% | epoch: 1 | remaining: 206s    
step 00251 (31.5%) | loss: 3.325239 | lrm: 1.00 | dt: 393ms | tok/sec: 1,334,470 | mfu: 39.9% | epoch: 1 | remaining: 205s    
step 00252 (31.6%) | loss: 3.326013 | lrm: 1.00 | dt: 395ms | tok/sec: 1,326,894 | mfu: 39.7% | epoch: 1 | remaining: 205s    
step 00253 (31.7%) | loss: 3.328263 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,422 | mfu: 40.0% | epoch: 1 | remaining: 204s    
step 00254 (31.9%) | loss: 3.331009 | lrm: 1.00 | dt: 392ms | tok/sec: 1,336,200 | mfu: 39.9% | epoch: 1 | remaining: 204s    
step 00255 (32.0%) | loss: 3.329817 | lrm: 1.00 | dt: 394ms | tok/sec: 1,329,818 | mfu: 39.7% | epoch: 1 | remaining: 204s    
step 00256 (32.1%) | loss: 3.324354 | lrm: 1.00 | dt: 390ms | tok/sec: 1,345,583 | mfu: 40.2% | epoch: 1 | remaining: 203s    
step 00257 (32.3%) | loss: 3.324681 | lrm: 1.00 | dt: 392ms | tok/sec: 1,336,227 | mfu: 39.9% | epoch: 1 | remaining: 203s    
step 00258 (32.4%) | loss: 3.317607 | lrm: 1.00 | dt: 396ms | tok/sec: 1,323,121 | mfu: 39.5% | epoch: 1 | remaining: 202s    
step 00259 (32.5%) | loss: 3.316516 | lrm: 1.00 | dt: 391ms | tok/sec: 1,341,109 | mfu: 40.1% | epoch: 1 | remaining: 202s    
step 00260 (32.7%) | loss: 3.314531 | lrm: 1.00 | dt: 393ms | tok/sec: 1,333,582 | mfu: 39.9% | epoch: 1 | remaining: 202s    
step 00261 (32.8%) | loss: 3.311780 | lrm: 1.00 | dt: 392ms | tok/sec: 1,337,397 | mfu: 40.0% | epoch: 1 | remaining: 201s    
step 00262 (32.9%) | loss: 3.312206 | lrm: 1.00 | dt: 390ms | tok/sec: 1,343,506 | mfu: 40.1% | epoch: 1 | remaining: 201s    
step 00263 (33.1%) | loss: 3.310451 | lrm: 1.00 | dt: 392ms | tok/sec: 1,337,238 | mfu: 40.0% | epoch: 1 | remaining: 200s    
step 00264 (33.2%) | loss: 3.310254 | lrm: 1.00 | dt: 392ms | tok/sec: 1,337,690 | mfu: 40.0% | epoch: 1 | remaining: 200s    
step 00265 (33.3%) | loss: 3.308160 | lrm: 1.00 | dt: 391ms | tok/sec: 1,341,520 | mfu: 40.1% | epoch: 1 | remaining: 200s    
step 00266 (33.4%) | loss: 3.302784 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,747 | mfu: 40.0% | epoch: 1 | remaining: 199s    
step 00267 (33.6%) | loss: 3.299218 | lrm: 1.00 | dt: 392ms | tok/sec: 1,335,870 | mfu: 39.9% | epoch: 1 | remaining: 199s    
step 00268 (33.7%) | loss: 3.298294 | lrm: 1.00 | dt: 394ms | tok/sec: 1,329,394 | mfu: 39.7% | epoch: 1 | remaining: 198s    
step 00269 (33.8%) | loss: 3.294284 | lrm: 1.00 | dt: 392ms | tok/sec: 1,337,590 | mfu: 40.0% | epoch: 1 | remaining: 198s    
step 00270 (34.0%) | loss: 3.294025 | lrm: 1.00 | dt: 392ms | tok/sec: 1,337,236 | mfu: 40.0% | epoch: 1 | remaining: 198s    
step 00271 (34.1%) | loss: 3.293844 | lrm: 1.00 | dt: 395ms | tok/sec: 1,326,580 | mfu: 39.6% | epoch: 1 | remaining: 197s    
step 00272 (34.2%) | loss: 3.295050 | lrm: 1.00 | dt: 393ms | tok/sec: 1,332,738 | mfu: 39.8% | epoch: 1 | remaining: 197s    
step 00273 (34.4%) | loss: 3.291110 | lrm: 1.00 | dt: 393ms | tok/sec: 1,334,744 | mfu: 39.9% | epoch: 1 | remaining: 197s    
step 00274 (34.5%) | loss: 3.288830 | lrm: 1.00 | dt: 395ms | tok/sec: 1,328,161 | mfu: 39.7% | epoch: 1 | remaining: 196s    
step 00275 (34.6%) | loss: 3.284292 | lrm: 1.00 | dt: 391ms | tok/sec: 1,341,901 | mfu: 40.1% | epoch: 1 | remaining: 196s    
step 00276 (34.8%) | loss: 3.289209 | lrm: 1.00 | dt: 394ms | tok/sec: 1,329,404 | mfu: 39.7% | epoch: 1 | remaining: 195s    
step 00277 (34.9%) | loss: 3.286475 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,048 | mfu: 40.0% | epoch: 1 | remaining: 195s    
step 00278 (35.0%) | loss: 3.283182 | lrm: 1.00 | dt: 394ms | tok/sec: 1,330,836 | mfu: 39.8% | epoch: 1 | remaining: 195s    
step 00279 (35.2%) | loss: 3.283338 | lrm: 1.00 | dt: 392ms | tok/sec: 1,336,519 | mfu: 39.9% | epoch: 1 | remaining: 194s    
step 00280 (35.3%) | loss: 3.281800 | lrm: 1.00 | dt: 391ms | tok/sec: 1,341,875 | mfu: 40.1% | epoch: 1 | remaining: 194s    
step 00281 (35.4%) | loss: 3.282534 | lrm: 1.00 | dt: 392ms | tok/sec: 1,336,259 | mfu: 39.9% | epoch: 1 | remaining: 193s    
step 00282 (35.5%) | loss: 3.281225 | lrm: 1.00 | dt: 389ms | tok/sec: 1,349,311 | mfu: 40.3% | epoch: 1 | remaining: 193s    
step 00283 (35.7%) | loss: 3.282583 | lrm: 1.00 | dt: 393ms | tok/sec: 1,334,419 | mfu: 39.9% | epoch: 1 | remaining: 193s    
step 00284 (35.8%) | loss: 3.279457 | lrm: 1.00 | dt: 393ms | tok/sec: 1,334,575 | mfu: 39.9% | epoch: 1 | remaining: 192s    
step 00285 (35.9%) | loss: 3.276939 | lrm: 1.00 | dt: 390ms | tok/sec: 1,343,539 | mfu: 40.1% | epoch: 1 | remaining: 192s    
step 00286 (36.1%) | loss: 3.277387 | lrm: 1.00 | dt: 395ms | tok/sec: 1,328,499 | mfu: 39.7% | epoch: 1 | remaining: 191s    
step 00287 (36.2%) | loss: 3.276249 | lrm: 1.00 | dt: 394ms | tok/sec: 1,332,115 | mfu: 39.8% | epoch: 1 | remaining: 191s    
step 00288 (36.3%) | loss: 3.279843 | lrm: 1.00 | dt: 390ms | tok/sec: 1,343,634 | mfu: 40.2% | epoch: 1 | remaining: 191s    
step 00289 (36.5%) | loss: 3.276400 | lrm: 1.00 | dt: 394ms | tok/sec: 1,331,477 | mfu: 39.8% | epoch: 1 | remaining: 190s    
step 00290 (36.6%) | loss: 3.273230 | lrm: 1.00 | dt: 393ms | tok/sec: 1,333,371 | mfu: 39.8% | epoch: 1 | remaining: 190s    
step 00291 (36.7%) | loss: 3.271414 | lrm: 1.00 | dt: 391ms | tok/sec: 1,340,833 | mfu: 40.1% | epoch: 1 | remaining: 189s    
step 00292 (36.9%) | loss: 3.269787 | lrm: 1.00 | dt: 393ms | tok/sec: 1,333,873 | mfu: 39.9% | epoch: 1 | remaining: 189s    
step 00293 (37.0%) | loss: 3.266785 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,832 | mfu: 40.0% | epoch: 1 | remaining: 189s    
step 00294 (37.1%) | loss: 3.264650 | lrm: 1.00 | dt: 394ms | tok/sec: 1,329,298 | mfu: 39.7% | epoch: 1 | remaining: 188s    
step 00295 (37.2%) | loss: 3.268364 | lrm: 1.00 | dt: 393ms | tok/sec: 1,333,278 | mfu: 39.8% | epoch: 1 | remaining: 188s    
step 00296 (37.4%) | loss: 3.269731 | lrm: 1.00 | dt: 416ms | tok/sec: 1,259,158 | mfu: 37.6% | epoch: 1 | remaining: 187s    
step 00297 (37.5%) | loss: 3.273615 | lrm: 1.00 | dt: 388ms | tok/sec: 1,352,015 | mfu: 40.4% | epoch: 1 | remaining: 187s    
step 00298 (37.6%) | loss: 3.269032 | lrm: 1.00 | dt: 399ms | tok/sec: 1,314,893 | mfu: 39.3% | epoch: 1 | remaining: 187s    
step 00299 (37.8%) | loss: 3.259542 | lrm: 1.00 | dt: 385ms | tok/sec: 1,360,385 | mfu: 40.7% | epoch: 1 | remaining: 186s    
step 00300 (37.9%) | loss: 3.258996 | lrm: 1.00 | dt: 392ms | tok/sec: 1,336,828 | mfu: 39.9% | epoch: 1 | remaining: 186s    
