Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 8,388,608
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,080
  scalars                 : 16
  total                   : 41,943,312
Estimated FLOPs per token: 2.390769e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 8807ms | tok/sec: 59,528 | mfu: 1.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854699 | lrm: 1.00 | dt: 309ms | tok/sec: 1,695,811 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442993 | lrm: 1.00 | dt: 315ms | tok/sec: 1,662,617 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.972226 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,428 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.580341 | lrm: 1.00 | dt: 371ms | tok/sec: 1,413,554 | mfu: 34.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.250305 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,416 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.999629 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,920 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.789235 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,678 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.609336 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,663 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.457497 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,508 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.327700 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,458 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.219508 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,846 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.123291 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,093 | mfu: 40.0% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.037588 | lrm: 1.00 | dt: 354ms | tok/sec: 1,480,607 | mfu: 35.8% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.965339 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,540 | mfu: 39.0% | epoch: 1 | remaining: 299s    
step 00151 (15.3%) | loss: 3.486994 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,128 | mfu: 39.5% | epoch: 1 | remaining: 254s    
step 00152 (15.4%) | loss: 3.483398 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,806 | mfu: 37.9% | epoch: 1 | remaining: 253s    
step 00153 (15.6%) | loss: 3.480769 | lrm: 1.00 | dt: 338ms | tok/sec: 1,552,137 | mfu: 37.5% | epoch: 1 | remaining: 253s    
step 00154 (15.7%) | loss: 3.478407 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,098 | mfu: 39.3% | epoch: 1 | remaining: 253s    
step 00155 (15.8%) | loss: 3.472246 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,338 | mfu: 39.3% | epoch: 1 | remaining: 252s    
step 00156 (15.9%) | loss: 3.466187 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,202 | mfu: 39.1% | epoch: 1 | remaining: 252s    
step 00157 (16.0%) | loss: 3.462751 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,981 | mfu: 39.0% | epoch: 1 | remaining: 252s    
step 00158 (16.1%) | loss: 3.458716 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,421 | mfu: 39.3% | epoch: 1 | remaining: 251s    
step 00159 (16.2%) | loss: 3.452858 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,919 | mfu: 38.7% | epoch: 1 | remaining: 251s    
step 00160 (16.3%) | loss: 3.445356 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,632 | mfu: 39.3% | epoch: 1 | remaining: 251s    
step 00161 (16.4%) | loss: 3.440911 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,824 | mfu: 39.6% | epoch: 1 | remaining: 250s    
step 00162 (16.5%) | loss: 3.437110 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,847 | mfu: 39.4% | epoch: 1 | remaining: 250s    
step 00163 (16.6%) | loss: 3.432743 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,263 | mfu: 38.7% | epoch: 1 | remaining: 250s    
step 00164 (16.7%) | loss: 3.430703 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,510 | mfu: 39.3% | epoch: 1 | remaining: 249s    
step 00165 (16.8%) | loss: 3.425762 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,002 | mfu: 39.3% | epoch: 1 | remaining: 249s    
step 00166 (17.0%) | loss: 3.422847 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,568 | mfu: 39.2% | epoch: 1 | remaining: 249s    
step 00167 (17.1%) | loss: 3.420367 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,626 | mfu: 38.6% | epoch: 1 | remaining: 248s    
step 00168 (17.2%) | loss: 3.419446 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,210 | mfu: 39.0% | epoch: 1 | remaining: 248s    
step 00169 (17.3%) | loss: 3.423397 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,054 | mfu: 38.9% | epoch: 1 | remaining: 248s    
step 00170 (17.4%) | loss: 3.425367 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,832 | mfu: 39.4% | epoch: 1 | remaining: 248s    
step 00171 (17.5%) | loss: 3.420867 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,494 | mfu: 39.5% | epoch: 1 | remaining: 247s    
step 00172 (17.6%) | loss: 3.422765 | lrm: 1.00 | dt: 341ms | tok/sec: 1,539,030 | mfu: 37.2% | epoch: 1 | remaining: 247s    
step 00173 (17.7%) | loss: 3.420117 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,082 | mfu: 39.6% | epoch: 1 | remaining: 247s    
step 00174 (17.8%) | loss: 3.416547 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,227 | mfu: 39.1% | epoch: 1 | remaining: 246s    
step 00175 (17.9%) | loss: 3.408928 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,490 | mfu: 38.9% | epoch: 1 | remaining: 246s    
step 00176 (18.0%) | loss: 3.411144 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,283 | mfu: 39.2% | epoch: 1 | remaining: 246s    
step 00177 (18.1%) | loss: 3.401272 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,993 | mfu: 38.6% | epoch: 1 | remaining: 245s    
step 00178 (18.3%) | loss: 3.398852 | lrm: 1.00 | dt: 350ms | tok/sec: 1,499,365 | mfu: 36.2% | epoch: 1 | remaining: 245s    
step 00179 (18.4%) | loss: 3.396640 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,325 | mfu: 39.8% | epoch: 1 | remaining: 245s    
step 00180 (18.5%) | loss: 3.387456 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,173 | mfu: 39.2% | epoch: 1 | remaining: 244s    
step 00181 (18.6%) | loss: 3.382823 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,169 | mfu: 38.8% | epoch: 1 | remaining: 244s    
step 00182 (18.7%) | loss: 3.381574 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,485 | mfu: 39.2% | epoch: 1 | remaining: 244s    
step 00183 (18.8%) | loss: 3.379672 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,155 | mfu: 39.0% | epoch: 1 | remaining: 243s    
step 00184 (18.9%) | loss: 3.372377 | lrm: 1.00 | dt: 393ms | tok/sec: 1,335,108 | mfu: 32.3% | epoch: 1 | remaining: 243s    
step 00185 (19.0%) | loss: 3.374515 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,809 | mfu: 39.9% | epoch: 1 | remaining: 243s    
step 00186 (19.2%) | loss: 3.372194 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,413 | mfu: 39.9% | epoch: 1 | remaining: 242s    
step 00187 (19.3%) | loss: 3.367552 | lrm: 1.00 | dt: 344ms | tok/sec: 1,525,178 | mfu: 36.9% | epoch: 1 | remaining: 242s    
step 00188 (19.4%) | loss: 3.362321 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,752 | mfu: 39.6% | epoch: 1 | remaining: 242s    
step 00189 (19.5%) | loss: 3.367249 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,830 | mfu: 39.3% | epoch: 1 | remaining: 241s    
step 00190 (19.6%) | loss: 3.367835 | lrm: 1.00 | dt: 337ms | tok/sec: 1,554,873 | mfu: 37.6% | epoch: 1 | remaining: 241s    
step 00191 (19.7%) | loss: 3.366890 | lrm: 1.00 | dt: 346ms | tok/sec: 1,514,647 | mfu: 36.6% | epoch: 1 | remaining: 241s    
step 00192 (19.8%) | loss: 3.364465 | lrm: 1.00 | dt: 314ms | tok/sec: 1,670,991 | mfu: 40.4% | epoch: 1 | remaining: 240s    
step 00193 (19.9%) | loss: 3.363408 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,323 | mfu: 37.1% | epoch: 1 | remaining: 240s    
step 00194 (20.0%) | loss: 3.355925 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,307 | mfu: 38.9% | epoch: 1 | remaining: 240s    
step 00195 (20.1%) | loss: 3.354193 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,104 | mfu: 38.9% | epoch: 1 | remaining: 239s    
step 00196 (20.2%) | loss: 3.354562 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,178 | mfu: 38.2% | epoch: 1 | remaining: 239s    
step 00197 (20.4%) | loss: 3.353397 | lrm: 1.00 | dt: 369ms | tok/sec: 1,422,644 | mfu: 34.4% | epoch: 1 | remaining: 239s    
step 00198 (20.5%) | loss: 3.343287 | lrm: 1.00 | dt: 338ms | tok/sec: 1,549,740 | mfu: 37.4% | epoch: 1 | remaining: 238s    
step 00199 (20.6%) | loss: 3.340741 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,958 | mfu: 39.8% | epoch: 1 | remaining: 238s    
step 00200 (20.7%) | loss: 3.338816 | lrm: 1.00 | dt: 397ms | tok/sec: 1,321,458 | mfu: 31.9% | epoch: 1 | remaining: 238s    
step 00201 (20.8%) | loss: 3.337331 | lrm: 1.00 | dt: 313ms | tok/sec: 1,676,874 | mfu: 40.5% | epoch: 1 | remaining: 237s    
step 00202 (20.9%) | loss: 3.337367 | lrm: 1.00 | dt: 314ms | tok/sec: 1,668,866 | mfu: 40.3% | epoch: 1 | remaining: 237s    
step 00203 (21.0%) | loss: 3.334633 | lrm: 1.00 | dt: 359ms | tok/sec: 1,459,425 | mfu: 35.3% | epoch: 1 | remaining: 237s    
step 00204 (21.2%) | loss: 3.330623 | lrm: 1.00 | dt: 336ms | tok/sec: 1,561,485 | mfu: 37.7% | epoch: 1 | remaining: 236s    
step 00205 (21.3%) | loss: 3.321075 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,976 | mfu: 38.4% | epoch: 1 | remaining: 236s    
step 00206 (21.4%) | loss: 3.318433 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,758 | mfu: 39.3% | epoch: 1 | remaining: 236s    
step 00207 (21.5%) | loss: 3.316132 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,332 | mfu: 38.7% | epoch: 1 | remaining: 235s    
step 00208 (21.6%) | loss: 3.316261 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,675 | mfu: 39.2% | epoch: 1 | remaining: 235s    
step 00209 (21.7%) | loss: 3.312974 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,418 | mfu: 39.3% | epoch: 1 | remaining: 235s    
step 00210 (21.8%) | loss: 3.307224 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,054 | mfu: 37.9% | epoch: 1 | remaining: 234s    
step 00211 (21.9%) | loss: 3.312739 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,348 | mfu: 38.3% | epoch: 1 | remaining: 234s    
step 00212 (22.0%) | loss: 3.308048 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,164 | mfu: 39.0% | epoch: 1 | remaining: 234s    
step 00213 (22.1%) | loss: 3.303806 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,774 | mfu: 39.0% | epoch: 1 | remaining: 233s    
step 00214 (22.3%) | loss: 3.300735 | lrm: 1.00 | dt: 338ms | tok/sec: 1,550,511 | mfu: 37.5% | epoch: 1 | remaining: 233s    
step 00215 (22.4%) | loss: 3.299199 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,563 | mfu: 39.6% | epoch: 1 | remaining: 233s    
step 00216 (22.5%) | loss: 3.300630 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,687 | mfu: 39.1% | epoch: 1 | remaining: 232s    
step 00217 (22.6%) | loss: 3.302603 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,245 | mfu: 38.7% | epoch: 1 | remaining: 232s    
step 00218 (22.7%) | loss: 3.301725 | lrm: 1.00 | dt: 344ms | tok/sec: 1,522,045 | mfu: 36.8% | epoch: 1 | remaining: 232s    
step 00219 (22.8%) | loss: 3.301165 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,287 | mfu: 39.1% | epoch: 1 | remaining: 231s    
step 00220 (22.9%) | loss: 3.303973 | lrm: 1.00 | dt: 370ms | tok/sec: 1,415,538 | mfu: 34.2% | epoch: 1 | remaining: 231s    
step 00221 (23.0%) | loss: 3.306619 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,855 | mfu: 39.7% | epoch: 1 | remaining: 231s    
step 00222 (23.1%) | loss: 3.303403 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,162 | mfu: 39.2% | epoch: 1 | remaining: 230s    
step 00223 (23.3%) | loss: 3.304258 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,626 | mfu: 37.8% | epoch: 1 | remaining: 230s    
step 00224 (23.4%) | loss: 3.302955 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,762 | mfu: 39.3% | epoch: 1 | remaining: 230s    
step 00225 (23.5%) | loss: 3.302965 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,447 | mfu: 39.6% | epoch: 1 | remaining: 229s    
step 00226 (23.6%) | loss: 3.305126 | lrm: 1.00 | dt: 351ms | tok/sec: 1,493,265 | mfu: 36.1% | epoch: 1 | remaining: 229s    
step 00227 (23.7%) | loss: 3.303719 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,684 | mfu: 40.2% | epoch: 1 | remaining: 229s    
step 00228 (23.8%) | loss: 3.300547 | lrm: 1.00 | dt: 378ms | tok/sec: 1,388,589 | mfu: 33.6% | epoch: 1 | remaining: 228s    
step 00229 (23.9%) | loss: 3.298344 | lrm: 1.00 | dt: 314ms | tok/sec: 1,669,819 | mfu: 40.3% | epoch: 1 | remaining: 228s    
step 00230 (24.0%) | loss: 3.299882 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,865 | mfu: 37.7% | epoch: 1 | remaining: 228s    
step 00231 (24.1%) | loss: 3.300378 | lrm: 1.00 | dt: 386ms | tok/sec: 1,357,496 | mfu: 32.8% | epoch: 1 | remaining: 227s    
step 00232 (24.3%) | loss: 3.296619 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,305 | mfu: 39.0% | epoch: 1 | remaining: 227s    
step 00233 (24.4%) | loss: 3.292488 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,521 | mfu: 38.7% | epoch: 1 | remaining: 227s    
step 00234 (24.5%) | loss: 3.290159 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,882 | mfu: 38.2% | epoch: 1 | remaining: 226s    
step 00235 (24.6%) | loss: 3.287111 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,411 | mfu: 39.2% | epoch: 1 | remaining: 226s    
step 00236 (24.7%) | loss: 3.284079 | lrm: 1.00 | dt: 348ms | tok/sec: 1,506,931 | mfu: 36.4% | epoch: 1 | remaining: 226s    
step 00237 (24.8%) | loss: 3.278111 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,032 | mfu: 39.1% | epoch: 1 | remaining: 225s    
step 00238 (24.9%) | loss: 3.278485 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,341 | mfu: 39.2% | epoch: 1 | remaining: 225s    
step 00239 (25.0%) | loss: 3.276006 | lrm: 1.00 | dt: 357ms | tok/sec: 1,466,610 | mfu: 35.4% | epoch: 1 | remaining: 225s    
step 00240 (25.2%) | loss: 3.271240 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,577 | mfu: 39.4% | epoch: 1 | remaining: 224s    
step 00241 (25.3%) | loss: 3.271635 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,865 | mfu: 39.1% | epoch: 1 | remaining: 224s    
step 00242 (25.4%) | loss: 3.272956 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,069 | mfu: 39.0% | epoch: 1 | remaining: 224s    
step 00243 (25.5%) | loss: 3.272785 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,691 | mfu: 39.2% | epoch: 1 | remaining: 223s    
step 00244 (25.6%) | loss: 3.272252 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,202 | mfu: 39.4% | epoch: 1 | remaining: 223s    
step 00245 (25.7%) | loss: 3.264659 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,033 | mfu: 39.1% | epoch: 1 | remaining: 223s    
step 00246 (25.8%) | loss: 3.260452 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,939 | mfu: 38.1% | epoch: 1 | remaining: 222s    
step 00247 (25.9%) | loss: 3.252332 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,598 | mfu: 38.7% | epoch: 1 | remaining: 222s    
step 00248 (26.0%) | loss: 3.254656 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,038 | mfu: 38.7% | epoch: 1 | remaining: 222s    
step 00249 (26.1%) | loss: 3.255206 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,390 | mfu: 39.1% | epoch: 1 | remaining: 221s    
step 00250 (26.2%) | loss: 3.255570 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,298 | mfu: 39.0% | epoch: 1 | remaining: 221s    
step 00251 (26.3%) | loss: 3.258996 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,656 | mfu: 39.3% | epoch: 1 | remaining: 221s    
step 00252 (26.5%) | loss: 3.260799 | lrm: 1.00 | dt: 332ms | tok/sec: 1,576,809 | mfu: 38.1% | epoch: 1 | remaining: 220s    
step 00253 (26.6%) | loss: 3.263137 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,231 | mfu: 39.2% | epoch: 1 | remaining: 220s    
step 00254 (26.7%) | loss: 3.267067 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,242 | mfu: 39.0% | epoch: 1 | remaining: 220s    
step 00255 (26.8%) | loss: 3.266325 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,209 | mfu: 38.9% | epoch: 1 | remaining: 219s    
step 00256 (26.9%) | loss: 3.260679 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,440 | mfu: 38.9% | epoch: 1 | remaining: 219s    
step 00257 (27.0%) | loss: 3.261071 | lrm: 1.00 | dt: 336ms | tok/sec: 1,558,162 | mfu: 37.6% | epoch: 1 | remaining: 219s    
step 00258 (27.1%) | loss: 3.254769 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,990 | mfu: 39.3% | epoch: 1 | remaining: 218s    
step 00259 (27.2%) | loss: 3.254386 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,109 | mfu: 39.3% | epoch: 1 | remaining: 218s    
step 00260 (27.3%) | loss: 3.252260 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,420 | mfu: 38.9% | epoch: 1 | remaining: 218s    
step 00261 (27.4%) | loss: 3.249548 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,556 | mfu: 38.8% | epoch: 1 | remaining: 217s    
step 00262 (27.5%) | loss: 3.249988 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,437 | mfu: 39.1% | epoch: 1 | remaining: 217s    
step 00263 (27.7%) | loss: 3.248677 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,567 | mfu: 37.8% | epoch: 1 | remaining: 217s    
step 00264 (27.8%) | loss: 3.249001 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,079 | mfu: 39.6% | epoch: 1 | remaining: 216s    
step 00265 (27.9%) | loss: 3.247115 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,852 | mfu: 38.9% | epoch: 1 | remaining: 216s    
step 00266 (28.0%) | loss: 3.242092 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,634 | mfu: 39.1% | epoch: 1 | remaining: 216s    
step 00267 (28.1%) | loss: 3.240344 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,586 | mfu: 39.5% | epoch: 1 | remaining: 215s    
step 00268 (28.2%) | loss: 3.240282 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,353 | mfu: 39.1% | epoch: 1 | remaining: 215s    
step 00269 (28.3%) | loss: 3.236409 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,268 | mfu: 39.0% | epoch: 1 | remaining: 215s    
step 00270 (28.4%) | loss: 3.236748 | lrm: 1.00 | dt: 346ms | tok/sec: 1,515,317 | mfu: 36.6% | epoch: 1 | remaining: 214s    
step 00271 (28.5%) | loss: 3.236245 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,021 | mfu: 39.3% | epoch: 1 | remaining: 214s    
step 00272 (28.6%) | loss: 3.236985 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,566 | mfu: 38.9% | epoch: 1 | remaining: 214s    
step 00273 (28.7%) | loss: 3.233206 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,101 | mfu: 38.8% | epoch: 1 | remaining: 213s    
step 00274 (28.9%) | loss: 3.231439 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,173 | mfu: 39.5% | epoch: 1 | remaining: 213s    
step 00275 (29.0%) | loss: 3.226568 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,915 | mfu: 38.6% | epoch: 1 | remaining: 213s    
step 00276 (29.1%) | loss: 3.231250 | lrm: 1.00 | dt: 363ms | tok/sec: 1,445,394 | mfu: 34.9% | epoch: 1 | remaining: 212s    
step 00277 (29.2%) | loss: 3.228514 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,723 | mfu: 40.4% | epoch: 1 | remaining: 212s    
step 00278 (29.3%) | loss: 3.225202 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,424 | mfu: 39.4% | epoch: 1 | remaining: 212s    
step 00279 (29.4%) | loss: 3.226267 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,523 | mfu: 38.3% | epoch: 1 | remaining: 211s    
step 00280 (29.5%) | loss: 3.225494 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,521 | mfu: 38.6% | epoch: 1 | remaining: 211s    
step 00281 (29.6%) | loss: 3.226263 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,565 | mfu: 39.1% | epoch: 1 | remaining: 211s    
step 00282 (29.7%) | loss: 3.224857 | lrm: 1.00 | dt: 355ms | tok/sec: 1,475,256 | mfu: 35.6% | epoch: 1 | remaining: 210s    
step 00283 (29.8%) | loss: 3.226165 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,250 | mfu: 39.4% | epoch: 1 | remaining: 210s    
step 00284 (30.0%) | loss: 3.223028 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,005 | mfu: 39.2% | epoch: 1 | remaining: 210s    
step 00285 (30.1%) | loss: 3.222034 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,610 | mfu: 38.6% | epoch: 1 | remaining: 209s    
step 00286 (30.2%) | loss: 3.221850 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,481 | mfu: 39.4% | epoch: 1 | remaining: 209s    
step 00287 (30.3%) | loss: 3.220769 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,629 | mfu: 38.6% | epoch: 1 | remaining: 209s    
step 00288 (30.4%) | loss: 3.225265 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,594 | mfu: 38.6% | epoch: 1 | remaining: 209s    
step 00289 (30.5%) | loss: 3.222770 | lrm: 1.00 | dt: 342ms | tok/sec: 1,533,791 | mfu: 37.1% | epoch: 1 | remaining: 208s    
step 00290 (30.6%) | loss: 3.220411 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,529 | mfu: 40.1% | epoch: 1 | remaining: 208s    
step 00291 (30.7%) | loss: 3.218903 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,310 | mfu: 38.6% | epoch: 1 | remaining: 208s    
step 00292 (30.8%) | loss: 3.217657 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,043 | mfu: 38.8% | epoch: 1 | remaining: 207s    
step 00293 (30.9%) | loss: 3.214712 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,144 | mfu: 39.8% | epoch: 1 | remaining: 207s    
step 00294 (31.0%) | loss: 3.212263 | lrm: 1.00 | dt: 337ms | tok/sec: 1,555,377 | mfu: 37.6% | epoch: 1 | remaining: 207s    
step 00295 (31.2%) | loss: 3.215446 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,287 | mfu: 39.1% | epoch: 1 | remaining: 206s    
step 00296 (31.3%) | loss: 3.217157 | lrm: 1.00 | dt: 392ms | tok/sec: 1,338,500 | mfu: 32.3% | epoch: 1 | remaining: 206s    
step 00297 (31.4%) | loss: 3.220935 | lrm: 1.00 | dt: 316ms | tok/sec: 1,656,994 | mfu: 40.0% | epoch: 1 | remaining: 206s    
step 00298 (31.5%) | loss: 3.216156 | lrm: 1.00 | dt: 357ms | tok/sec: 1,468,525 | mfu: 35.5% | epoch: 1 | remaining: 205s    
step 00299 (31.6%) | loss: 3.206734 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,789 | mfu: 38.3% | epoch: 1 | remaining: 205s    
step 00300 (31.7%) | loss: 3.205796 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,251 | mfu: 40.2% | epoch: 1 | remaining: 205s    
step 00301 (31.8%) | loss: 3.207731 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,092 | mfu: 38.5% | epoch: 1 | remaining: 204s    
step 00302 (31.9%) | loss: 3.206807 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,105 | mfu: 38.3% | epoch: 1 | remaining: 204s    
step 00303 (32.0%) | loss: 3.206204 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,422 | mfu: 38.8% | epoch: 1 | remaining: 204s    
step 00304 (32.2%) | loss: 3.203123 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,440 | mfu: 38.5% | epoch: 1 | remaining: 203s    
