Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 26576ms | tok/sec: 19,727 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 311ms | tok/sec: 1,685,650 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442315 | lrm: 1.00 | dt: 313ms | tok/sec: 1,672,948 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971716 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,203 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578751 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,631 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248840 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,650 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998076 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,663 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787082 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,552 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607000 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,650 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455162 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,369 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325395 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,070 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217094 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,846 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120729 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,822 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034876 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,373 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962742 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,854 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.898211 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,087 | mfu: 39.5% | epoch: 1 | remaining: 298s    
step 00149 (14.9%) | loss: 3.466553 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,914 | mfu: 39.0% | epoch: 1 | remaining: 255s    
step 00150 (15.0%) | loss: 3.459582 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,467 | mfu: 39.1% | epoch: 1 | remaining: 255s    
step 00151 (15.1%) | loss: 3.457296 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,508 | mfu: 39.4% | epoch: 1 | remaining: 254s    
step 00152 (15.2%) | loss: 3.453914 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,493 | mfu: 39.0% | epoch: 1 | remaining: 254s    
step 00153 (15.3%) | loss: 3.451593 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,820 | mfu: 39.4% | epoch: 1 | remaining: 254s    
step 00154 (15.4%) | loss: 3.450335 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,360 | mfu: 39.4% | epoch: 1 | remaining: 254s    
step 00155 (15.5%) | loss: 3.444627 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,434 | mfu: 39.4% | epoch: 1 | remaining: 253s    
step 00156 (15.6%) | loss: 3.440673 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,717 | mfu: 39.3% | epoch: 1 | remaining: 253s    
step 00157 (15.7%) | loss: 3.438564 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,010 | mfu: 39.5% | epoch: 1 | remaining: 253s    
step 00158 (15.8%) | loss: 3.435349 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,063 | mfu: 39.0% | epoch: 1 | remaining: 252s    
step 00159 (15.9%) | loss: 3.429304 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,060 | mfu: 38.9% | epoch: 1 | remaining: 252s    
step 00160 (16.0%) | loss: 3.422640 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,476 | mfu: 39.3% | epoch: 1 | remaining: 252s    
step 00161 (16.1%) | loss: 3.418633 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,790 | mfu: 39.5% | epoch: 1 | remaining: 251s    
step 00162 (16.3%) | loss: 3.414179 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,691 | mfu: 39.2% | epoch: 1 | remaining: 251s    
step 00163 (16.4%) | loss: 3.409300 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,994 | mfu: 39.2% | epoch: 1 | remaining: 251s    
step 00164 (16.5%) | loss: 3.407536 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,916 | mfu: 39.3% | epoch: 1 | remaining: 250s    
step 00165 (16.6%) | loss: 3.402095 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,677 | mfu: 39.1% | epoch: 1 | remaining: 250s    
step 00166 (16.7%) | loss: 3.399269 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,999 | mfu: 39.2% | epoch: 1 | remaining: 250s    
step 00167 (16.8%) | loss: 3.397448 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,374 | mfu: 39.2% | epoch: 1 | remaining: 249s    
step 00168 (16.9%) | loss: 3.397483 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,788 | mfu: 39.1% | epoch: 1 | remaining: 249s    
step 00169 (17.0%) | loss: 3.401101 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,469 | mfu: 39.4% | epoch: 1 | remaining: 249s    
step 00170 (17.1%) | loss: 3.402075 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,515 | mfu: 39.3% | epoch: 1 | remaining: 248s    
step 00171 (17.2%) | loss: 3.396261 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,165 | mfu: 38.6% | epoch: 1 | remaining: 248s    
step 00172 (17.3%) | loss: 3.397153 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,935 | mfu: 39.0% | epoch: 1 | remaining: 248s    
step 00173 (17.4%) | loss: 3.394820 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,914 | mfu: 39.5% | epoch: 1 | remaining: 247s    
step 00174 (17.5%) | loss: 3.390930 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,695 | mfu: 39.4% | epoch: 1 | remaining: 247s    
step 00175 (17.7%) | loss: 3.382704 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,391 | mfu: 39.3% | epoch: 1 | remaining: 247s    
step 00176 (17.8%) | loss: 3.385121 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,607 | mfu: 39.2% | epoch: 1 | remaining: 246s    
step 00177 (17.9%) | loss: 3.374787 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,952 | mfu: 38.8% | epoch: 1 | remaining: 246s    
step 00178 (18.0%) | loss: 3.371878 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,641 | mfu: 39.0% | epoch: 1 | remaining: 246s    
step 00179 (18.1%) | loss: 3.369215 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,761 | mfu: 39.2% | epoch: 1 | remaining: 245s    
step 00180 (18.2%) | loss: 3.360728 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,575 | mfu: 39.0% | epoch: 1 | remaining: 245s    
step 00181 (18.3%) | loss: 3.356083 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,358 | mfu: 39.0% | epoch: 1 | remaining: 245s    
step 00182 (18.4%) | loss: 3.356331 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,023 | mfu: 39.1% | epoch: 1 | remaining: 244s    
step 00183 (18.5%) | loss: 3.355116 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,984 | mfu: 39.1% | epoch: 1 | remaining: 244s    
step 00184 (18.6%) | loss: 3.347375 | lrm: 1.00 | dt: 350ms | tok/sec: 1,498,972 | mfu: 36.2% | epoch: 1 | remaining: 244s    
step 00185 (18.7%) | loss: 3.349054 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,677 | mfu: 39.8% | epoch: 1 | remaining: 243s    
step 00186 (18.8%) | loss: 3.346523 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,878 | mfu: 39.0% | epoch: 1 | remaining: 243s    
step 00187 (19.0%) | loss: 3.341560 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,540 | mfu: 38.7% | epoch: 1 | remaining: 243s    
step 00188 (19.1%) | loss: 3.336799 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,964 | mfu: 39.3% | epoch: 1 | remaining: 242s    
step 00189 (19.2%) | loss: 3.342523 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,057 | mfu: 39.3% | epoch: 1 | remaining: 242s    
step 00190 (19.3%) | loss: 3.343478 | lrm: 1.00 | dt: 326ms | tok/sec: 1,605,941 | mfu: 38.8% | epoch: 1 | remaining: 242s    
step 00191 (19.4%) | loss: 3.342792 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,736 | mfu: 39.2% | epoch: 1 | remaining: 242s    
step 00192 (19.5%) | loss: 3.340890 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,844 | mfu: 38.9% | epoch: 1 | remaining: 241s    
step 00193 (19.6%) | loss: 3.340056 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,895 | mfu: 39.5% | epoch: 1 | remaining: 241s    
step 00194 (19.7%) | loss: 3.333954 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,839 | mfu: 39.0% | epoch: 1 | remaining: 241s    
step 00195 (19.8%) | loss: 3.333454 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,240 | mfu: 39.2% | epoch: 1 | remaining: 240s    
step 00196 (19.9%) | loss: 3.332828 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,019 | mfu: 39.2% | epoch: 1 | remaining: 240s    
step 00197 (20.0%) | loss: 3.331204 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,916 | mfu: 39.0% | epoch: 1 | remaining: 240s    
step 00198 (20.1%) | loss: 3.322018 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,627 | mfu: 39.2% | epoch: 1 | remaining: 239s    
step 00199 (20.2%) | loss: 3.319484 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,296 | mfu: 39.0% | epoch: 1 | remaining: 239s    
step 00200 (20.4%) | loss: 3.316939 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,904 | mfu: 39.0% | epoch: 1 | remaining: 239s    
step 00201 (20.5%) | loss: 3.316172 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,385 | mfu: 38.8% | epoch: 1 | remaining: 238s    
step 00202 (20.6%) | loss: 3.317200 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,210 | mfu: 39.3% | epoch: 1 | remaining: 238s    
step 00203 (20.7%) | loss: 3.314437 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,272 | mfu: 39.1% | epoch: 1 | remaining: 238s    
step 00204 (20.8%) | loss: 3.310224 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,247 | mfu: 39.2% | epoch: 1 | remaining: 237s    
step 00205 (20.9%) | loss: 3.300240 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,509 | mfu: 39.3% | epoch: 1 | remaining: 237s    
step 00206 (21.0%) | loss: 3.298315 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,824 | mfu: 38.9% | epoch: 1 | remaining: 237s    
step 00207 (21.1%) | loss: 3.296884 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,255 | mfu: 39.3% | epoch: 1 | remaining: 236s    
step 00208 (21.2%) | loss: 3.297417 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,965 | mfu: 39.1% | epoch: 1 | remaining: 236s    
step 00209 (21.3%) | loss: 3.293945 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,648 | mfu: 39.0% | epoch: 1 | remaining: 236s    
step 00210 (21.4%) | loss: 3.288082 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,097 | mfu: 39.2% | epoch: 1 | remaining: 235s    
step 00211 (21.5%) | loss: 3.292571 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,451 | mfu: 39.0% | epoch: 1 | remaining: 235s    
step 00212 (21.7%) | loss: 3.287727 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,021 | mfu: 39.1% | epoch: 1 | remaining: 235s    
step 00213 (21.8%) | loss: 3.283262 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,925 | mfu: 39.3% | epoch: 1 | remaining: 234s    
step 00214 (21.9%) | loss: 3.280297 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,315 | mfu: 39.4% | epoch: 1 | remaining: 234s    
step 00215 (22.0%) | loss: 3.278156 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,628 | mfu: 39.3% | epoch: 1 | remaining: 234s    
step 00216 (22.1%) | loss: 3.280387 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,369 | mfu: 39.2% | epoch: 1 | remaining: 233s    
step 00217 (22.2%) | loss: 3.282061 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,046 | mfu: 38.8% | epoch: 1 | remaining: 233s    
step 00218 (22.3%) | loss: 3.280535 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,225 | mfu: 39.1% | epoch: 1 | remaining: 233s    
step 00219 (22.4%) | loss: 3.280075 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,991 | mfu: 39.5% | epoch: 1 | remaining: 232s    
step 00220 (22.5%) | loss: 3.282706 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,672 | mfu: 39.4% | epoch: 1 | remaining: 232s    
step 00221 (22.6%) | loss: 3.284857 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,008 | mfu: 38.7% | epoch: 1 | remaining: 232s    
step 00222 (22.7%) | loss: 3.280325 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,803 | mfu: 38.8% | epoch: 1 | remaining: 231s    
step 00223 (22.8%) | loss: 3.280988 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,166 | mfu: 39.1% | epoch: 1 | remaining: 231s    
step 00224 (22.9%) | loss: 3.279895 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,366 | mfu: 39.2% | epoch: 1 | remaining: 231s    
step 00225 (23.1%) | loss: 3.279985 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,384 | mfu: 39.2% | epoch: 1 | remaining: 231s    
step 00226 (23.2%) | loss: 3.282842 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,641 | mfu: 38.9% | epoch: 1 | remaining: 230s    
step 00227 (23.3%) | loss: 3.282268 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,997 | mfu: 39.1% | epoch: 1 | remaining: 230s    
step 00228 (23.4%) | loss: 3.280193 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,694 | mfu: 39.2% | epoch: 1 | remaining: 230s    
step 00229 (23.5%) | loss: 3.277721 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,849 | mfu: 39.3% | epoch: 1 | remaining: 229s    
step 00230 (23.6%) | loss: 3.278937 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,201 | mfu: 39.0% | epoch: 1 | remaining: 229s    
step 00231 (23.7%) | loss: 3.279496 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,169 | mfu: 39.1% | epoch: 1 | remaining: 229s    
step 00232 (23.8%) | loss: 3.276672 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,297 | mfu: 38.8% | epoch: 1 | remaining: 228s    
step 00233 (23.9%) | loss: 3.272885 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,692 | mfu: 39.2% | epoch: 1 | remaining: 228s    
step 00234 (24.0%) | loss: 3.270373 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,262 | mfu: 39.1% | epoch: 1 | remaining: 228s    
step 00235 (24.1%) | loss: 3.267422 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,374 | mfu: 39.3% | epoch: 1 | remaining: 227s    
step 00236 (24.2%) | loss: 3.264540 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,679 | mfu: 39.1% | epoch: 1 | remaining: 227s    
step 00237 (24.4%) | loss: 3.258689 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,748 | mfu: 38.9% | epoch: 1 | remaining: 227s    
step 00238 (24.5%) | loss: 3.259809 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,975 | mfu: 39.2% | epoch: 1 | remaining: 226s    
step 00239 (24.6%) | loss: 3.257196 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,084 | mfu: 37.7% | epoch: 1 | remaining: 226s    
step 00240 (24.7%) | loss: 3.253493 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,719 | mfu: 39.2% | epoch: 1 | remaining: 226s    
step 00241 (24.8%) | loss: 3.253722 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,688 | mfu: 39.1% | epoch: 1 | remaining: 225s    
step 00242 (24.9%) | loss: 3.254587 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,543 | mfu: 39.3% | epoch: 1 | remaining: 225s    
step 00243 (25.0%) | loss: 3.253835 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,949 | mfu: 38.9% | epoch: 1 | remaining: 225s    
step 00244 (25.1%) | loss: 3.253312 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,561 | mfu: 39.1% | epoch: 1 | remaining: 224s    
step 00245 (25.2%) | loss: 3.245630 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,243 | mfu: 39.1% | epoch: 1 | remaining: 224s    
step 00246 (25.3%) | loss: 3.241244 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,248 | mfu: 39.3% | epoch: 1 | remaining: 224s    
step 00247 (25.4%) | loss: 3.232933 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,111 | mfu: 39.1% | epoch: 1 | remaining: 223s    
step 00248 (25.5%) | loss: 3.235409 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,938 | mfu: 39.1% | epoch: 1 | remaining: 223s    
step 00249 (25.7%) | loss: 3.236822 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,651 | mfu: 39.2% | epoch: 1 | remaining: 223s    
step 00250 (25.8%) | loss: 3.237639 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,720 | mfu: 38.9% | epoch: 1 | remaining: 222s    
step 00251 (25.9%) | loss: 3.240733 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,721 | mfu: 39.5% | epoch: 1 | remaining: 222s    
step 00252 (26.0%) | loss: 3.242594 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,071 | mfu: 39.3% | epoch: 1 | remaining: 222s    
step 00253 (26.1%) | loss: 3.245792 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,581 | mfu: 39.0% | epoch: 1 | remaining: 221s    
step 00254 (26.2%) | loss: 3.248896 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,835 | mfu: 39.2% | epoch: 1 | remaining: 221s    
step 00255 (26.3%) | loss: 3.248305 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,141 | mfu: 38.9% | epoch: 1 | remaining: 221s    
step 00256 (26.4%) | loss: 3.243555 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,441 | mfu: 39.1% | epoch: 1 | remaining: 220s    
step 00257 (26.5%) | loss: 3.244116 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,536 | mfu: 39.5% | epoch: 1 | remaining: 220s    
step 00258 (26.6%) | loss: 3.237364 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,711 | mfu: 39.4% | epoch: 1 | remaining: 220s    
step 00259 (26.7%) | loss: 3.236812 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,800 | mfu: 38.7% | epoch: 1 | remaining: 219s    
step 00260 (26.8%) | loss: 3.234705 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,807 | mfu: 39.0% | epoch: 1 | remaining: 219s    
step 00261 (26.9%) | loss: 3.232431 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,700 | mfu: 39.0% | epoch: 1 | remaining: 219s    
step 00262 (27.1%) | loss: 3.232462 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,730 | mfu: 39.5% | epoch: 1 | remaining: 219s    
step 00263 (27.2%) | loss: 3.230457 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,885 | mfu: 39.2% | epoch: 1 | remaining: 218s    
step 00264 (27.3%) | loss: 3.230399 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,446 | mfu: 39.2% | epoch: 1 | remaining: 218s    
step 00265 (27.4%) | loss: 3.228743 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,702 | mfu: 39.0% | epoch: 1 | remaining: 218s    
step 00266 (27.5%) | loss: 3.223329 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,890 | mfu: 38.9% | epoch: 1 | remaining: 217s    
step 00267 (27.6%) | loss: 3.220256 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,723 | mfu: 39.4% | epoch: 1 | remaining: 217s    
step 00268 (27.7%) | loss: 3.220639 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,417 | mfu: 39.4% | epoch: 1 | remaining: 217s    
step 00269 (27.8%) | loss: 3.216749 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,940 | mfu: 39.2% | epoch: 1 | remaining: 216s    
step 00270 (27.9%) | loss: 3.216976 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,025 | mfu: 39.0% | epoch: 1 | remaining: 216s    
step 00271 (28.0%) | loss: 3.217461 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,758 | mfu: 39.0% | epoch: 1 | remaining: 216s    
step 00272 (28.1%) | loss: 3.219213 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,652 | mfu: 39.0% | epoch: 1 | remaining: 215s    
step 00273 (28.2%) | loss: 3.214970 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,075 | mfu: 39.2% | epoch: 1 | remaining: 215s    
step 00274 (28.3%) | loss: 3.212925 | lrm: 1.00 | dt: 333ms | tok/sec: 1,574,318 | mfu: 38.0% | epoch: 1 | remaining: 215s    
step 00275 (28.5%) | loss: 3.208992 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,362 | mfu: 39.2% | epoch: 1 | remaining: 214s    
step 00276 (28.6%) | loss: 3.214009 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,437 | mfu: 38.8% | epoch: 1 | remaining: 214s    
step 00277 (28.7%) | loss: 3.211653 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,160 | mfu: 39.1% | epoch: 1 | remaining: 214s    
step 00278 (28.8%) | loss: 3.208955 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,662 | mfu: 39.2% | epoch: 1 | remaining: 213s    
step 00279 (28.9%) | loss: 3.210568 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,972 | mfu: 38.9% | epoch: 1 | remaining: 213s    
step 00280 (29.0%) | loss: 3.209599 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,193 | mfu: 39.0% | epoch: 1 | remaining: 213s    
step 00281 (29.1%) | loss: 3.210920 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,302 | mfu: 39.5% | epoch: 1 | remaining: 212s    
step 00282 (29.2%) | loss: 3.210112 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,267 | mfu: 39.0% | epoch: 1 | remaining: 212s    
step 00283 (29.3%) | loss: 3.211059 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,039 | mfu: 39.2% | epoch: 1 | remaining: 212s    
step 00284 (29.4%) | loss: 3.207593 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,830 | mfu: 39.1% | epoch: 1 | remaining: 211s    
step 00285 (29.5%) | loss: 3.205644 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,928 | mfu: 39.4% | epoch: 1 | remaining: 211s    
step 00286 (29.6%) | loss: 3.205023 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,404 | mfu: 39.1% | epoch: 1 | remaining: 211s    
step 00287 (29.8%) | loss: 3.203472 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,053 | mfu: 39.1% | epoch: 1 | remaining: 210s    
step 00288 (29.9%) | loss: 3.207790 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,807 | mfu: 39.1% | epoch: 1 | remaining: 210s    
step 00289 (30.0%) | loss: 3.204788 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,545 | mfu: 38.9% | epoch: 1 | remaining: 210s    
step 00290 (30.1%) | loss: 3.202438 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,392 | mfu: 39.2% | epoch: 1 | remaining: 209s    
step 00291 (30.2%) | loss: 3.201562 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,572 | mfu: 39.3% | epoch: 1 | remaining: 209s    
step 00292 (30.3%) | loss: 3.200145 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,196 | mfu: 39.5% | epoch: 1 | remaining: 209s    
step 00293 (30.4%) | loss: 3.197796 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,648 | mfu: 39.5% | epoch: 1 | remaining: 208s    
step 00294 (30.5%) | loss: 3.196460 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,855 | mfu: 39.4% | epoch: 1 | remaining: 208s    
step 00295 (30.6%) | loss: 3.199835 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,064 | mfu: 39.3% | epoch: 1 | remaining: 208s    
step 00296 (30.7%) | loss: 3.200607 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,404 | mfu: 38.6% | epoch: 1 | remaining: 208s    
step 00297 (30.8%) | loss: 3.204299 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,374 | mfu: 38.8% | epoch: 1 | remaining: 207s    
step 00298 (30.9%) | loss: 3.199202 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,034 | mfu: 39.3% | epoch: 1 | remaining: 207s    
step 00299 (31.0%) | loss: 3.190154 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,833 | mfu: 38.9% | epoch: 1 | remaining: 207s    
step 00300 (31.2%) | loss: 3.189457 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,129 | mfu: 39.1% | epoch: 1 | remaining: 206s    
