Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  scalars                 : 16
  total                   : 33,554,448
Estimated FLOPs per token: 2.390753e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 6763ms | tok/sec: 77,518 | mfu: 1.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854701 | lrm: 1.00 | dt: 307ms | tok/sec: 1,707,647 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.443548 | lrm: 1.00 | dt: 308ms | tok/sec: 1,700,670 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.972681 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,724 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578133 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,206 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248273 | lrm: 1.00 | dt: 308ms | tok/sec: 1,703,158 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.997727 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,724 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787719 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,739 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.608158 | lrm: 1.00 | dt: 314ms | tok/sec: 1,670,557 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.456534 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,742 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.326909 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,232 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.218961 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,952 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.122978 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,812 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.037564 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,896 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.965558 | lrm: 1.00 | dt: 313ms | tok/sec: 1,676,658 | mfu: 40.5% | epoch: 1 | remaining: 299s    
step 00152 (15.0%) | loss: 3.626991 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,207 | mfu: 39.6% | epoch: 1 | remaining: 255s    
step 00153 (15.1%) | loss: 3.622499 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,471 | mfu: 39.9% | epoch: 1 | remaining: 254s    
step 00154 (15.2%) | loss: 3.619827 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,449 | mfu: 39.5% | epoch: 1 | remaining: 254s    
step 00155 (15.3%) | loss: 3.613159 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,591 | mfu: 39.7% | epoch: 1 | remaining: 254s    
step 00156 (15.5%) | loss: 3.606657 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,999 | mfu: 39.7% | epoch: 1 | remaining: 253s    
step 00157 (15.6%) | loss: 3.604122 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,556 | mfu: 39.4% | epoch: 1 | remaining: 253s    
step 00158 (15.7%) | loss: 3.600298 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,161 | mfu: 39.7% | epoch: 1 | remaining: 253s    
step 00159 (15.8%) | loss: 3.593665 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,109 | mfu: 39.6% | epoch: 1 | remaining: 252s    
step 00160 (15.9%) | loss: 3.585570 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,889 | mfu: 40.0% | epoch: 1 | remaining: 252s    
step 00161 (16.0%) | loss: 3.579743 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,486 | mfu: 39.6% | epoch: 1 | remaining: 252s    
step 00162 (16.1%) | loss: 3.574959 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,464 | mfu: 39.5% | epoch: 1 | remaining: 251s    
step 00163 (16.2%) | loss: 3.569895 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,936 | mfu: 39.9% | epoch: 1 | remaining: 251s    
step 00164 (16.3%) | loss: 3.566139 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,686 | mfu: 39.5% | epoch: 1 | remaining: 251s    
step 00165 (16.4%) | loss: 3.560249 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,918 | mfu: 39.6% | epoch: 1 | remaining: 250s    
step 00166 (16.5%) | loss: 3.556049 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,191 | mfu: 39.7% | epoch: 1 | remaining: 250s    
step 00167 (16.6%) | loss: 3.553347 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,285 | mfu: 39.4% | epoch: 1 | remaining: 250s    
step 00168 (16.7%) | loss: 3.553528 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,977 | mfu: 39.8% | epoch: 1 | remaining: 249s    
step 00169 (16.8%) | loss: 3.555269 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,202 | mfu: 39.7% | epoch: 1 | remaining: 249s    
step 00170 (16.9%) | loss: 3.554905 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,644 | mfu: 39.8% | epoch: 1 | remaining: 249s    
step 00171 (17.0%) | loss: 3.548877 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,540 | mfu: 39.4% | epoch: 1 | remaining: 249s    
step 00172 (17.2%) | loss: 3.550362 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,076 | mfu: 39.7% | epoch: 1 | remaining: 248s    
step 00173 (17.3%) | loss: 3.547206 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,429 | mfu: 39.8% | epoch: 1 | remaining: 248s    
step 00174 (17.4%) | loss: 3.541430 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,273 | mfu: 39.3% | epoch: 1 | remaining: 248s    
step 00175 (17.5%) | loss: 3.532799 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,490 | mfu: 39.7% | epoch: 1 | remaining: 247s    
step 00176 (17.6%) | loss: 3.534188 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,197 | mfu: 39.9% | epoch: 1 | remaining: 247s    
step 00177 (17.7%) | loss: 3.522608 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,240 | mfu: 39.3% | epoch: 1 | remaining: 247s    
step 00178 (17.8%) | loss: 3.519548 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,503 | mfu: 39.6% | epoch: 1 | remaining: 246s    
step 00179 (17.9%) | loss: 3.516114 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,129 | mfu: 39.8% | epoch: 1 | remaining: 246s    
step 00180 (18.0%) | loss: 3.505963 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,278 | mfu: 39.7% | epoch: 1 | remaining: 246s    
step 00181 (18.1%) | loss: 3.499525 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,037 | mfu: 39.6% | epoch: 1 | remaining: 245s    
step 00182 (18.2%) | loss: 3.497461 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,368 | mfu: 39.9% | epoch: 1 | remaining: 245s    
step 00183 (18.3%) | loss: 3.495224 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,431 | mfu: 39.3% | epoch: 1 | remaining: 245s    
step 00184 (18.4%) | loss: 3.488180 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,685 | mfu: 39.5% | epoch: 1 | remaining: 244s    
step 00185 (18.5%) | loss: 3.489958 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,869 | mfu: 39.7% | epoch: 1 | remaining: 244s    
step 00186 (18.6%) | loss: 3.487678 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,899 | mfu: 40.0% | epoch: 1 | remaining: 244s    
step 00187 (18.8%) | loss: 3.482082 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,164 | mfu: 39.5% | epoch: 1 | remaining: 243s    
step 00188 (18.9%) | loss: 3.476486 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,587 | mfu: 39.7% | epoch: 1 | remaining: 243s    
step 00189 (19.0%) | loss: 3.480319 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,436 | mfu: 39.6% | epoch: 1 | remaining: 243s    
step 00190 (19.1%) | loss: 3.480374 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,031 | mfu: 39.5% | epoch: 1 | remaining: 242s    
step 00191 (19.2%) | loss: 3.480228 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,931 | mfu: 39.6% | epoch: 1 | remaining: 242s    
step 00192 (19.3%) | loss: 3.477480 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,358 | mfu: 39.9% | epoch: 1 | remaining: 242s    
step 00193 (19.4%) | loss: 3.475598 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,184 | mfu: 39.4% | epoch: 1 | remaining: 241s    
step 00194 (19.5%) | loss: 3.467589 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,087 | mfu: 39.6% | epoch: 1 | remaining: 241s    
step 00195 (19.6%) | loss: 3.464935 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,558 | mfu: 39.9% | epoch: 1 | remaining: 241s    
step 00196 (19.7%) | loss: 3.464191 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,562 | mfu: 39.5% | epoch: 1 | remaining: 241s    
step 00197 (19.8%) | loss: 3.462252 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,628 | mfu: 39.6% | epoch: 1 | remaining: 240s    
step 00198 (19.9%) | loss: 3.451827 | lrm: 1.00 | dt: 319ms | tok/sec: 1,640,988 | mfu: 39.6% | epoch: 1 | remaining: 240s    
step 00199 (20.0%) | loss: 3.449695 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,313 | mfu: 39.6% | epoch: 1 | remaining: 240s    
step 00200 (20.1%) | loss: 3.447646 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,547 | mfu: 39.7% | epoch: 1 | remaining: 239s    
step 00201 (20.2%) | loss: 3.446254 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,705 | mfu: 39.6% | epoch: 1 | remaining: 239s    
step 00202 (20.4%) | loss: 3.445724 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,305 | mfu: 39.6% | epoch: 1 | remaining: 239s    
step 00203 (20.5%) | loss: 3.443019 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,179 | mfu: 39.5% | epoch: 1 | remaining: 238s    
step 00204 (20.6%) | loss: 3.438246 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,445 | mfu: 39.7% | epoch: 1 | remaining: 238s    
step 00205 (20.7%) | loss: 3.428039 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,561 | mfu: 39.7% | epoch: 1 | remaining: 238s    
step 00206 (20.8%) | loss: 3.425159 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,627 | mfu: 39.6% | epoch: 1 | remaining: 237s    
step 00207 (20.9%) | loss: 3.422097 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,900 | mfu: 39.4% | epoch: 1 | remaining: 237s    
step 00208 (21.0%) | loss: 3.422003 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,380 | mfu: 39.5% | epoch: 1 | remaining: 237s    
step 00209 (21.1%) | loss: 3.417799 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,882 | mfu: 39.8% | epoch: 1 | remaining: 236s    
step 00210 (21.2%) | loss: 3.410797 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,020 | mfu: 39.9% | epoch: 1 | remaining: 236s    
step 00211 (21.3%) | loss: 3.414148 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,911 | mfu: 39.4% | epoch: 1 | remaining: 236s    
step 00212 (21.4%) | loss: 3.408221 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,932 | mfu: 39.8% | epoch: 1 | remaining: 235s    
step 00213 (21.5%) | loss: 3.402655 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,402 | mfu: 39.5% | epoch: 1 | remaining: 235s    
step 00214 (21.6%) | loss: 3.399947 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,566 | mfu: 39.4% | epoch: 1 | remaining: 235s    
step 00215 (21.7%) | loss: 3.397353 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,701 | mfu: 39.7% | epoch: 1 | remaining: 234s    
step 00216 (21.8%) | loss: 3.397999 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,266 | mfu: 39.9% | epoch: 1 | remaining: 234s    
step 00217 (22.0%) | loss: 3.398906 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,234 | mfu: 39.6% | epoch: 1 | remaining: 234s    
step 00218 (22.1%) | loss: 3.397466 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,440 | mfu: 39.6% | epoch: 1 | remaining: 234s    
step 00219 (22.2%) | loss: 3.397329 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,532 | mfu: 39.6% | epoch: 1 | remaining: 233s    
step 00220 (22.3%) | loss: 3.399177 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,426 | mfu: 39.6% | epoch: 1 | remaining: 233s    
step 00221 (22.4%) | loss: 3.401936 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,012 | mfu: 39.5% | epoch: 1 | remaining: 233s    
step 00222 (22.5%) | loss: 3.398821 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,613 | mfu: 40.0% | epoch: 1 | remaining: 232s    
step 00223 (22.6%) | loss: 3.399233 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,299 | mfu: 39.6% | epoch: 1 | remaining: 232s    
step 00224 (22.7%) | loss: 3.397983 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,037 | mfu: 39.7% | epoch: 1 | remaining: 232s    
step 00225 (22.8%) | loss: 3.398212 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,786 | mfu: 39.8% | epoch: 1 | remaining: 231s    
step 00226 (22.9%) | loss: 3.399975 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,565 | mfu: 39.3% | epoch: 1 | remaining: 231s    
step 00227 (23.0%) | loss: 3.398205 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,482 | mfu: 39.7% | epoch: 1 | remaining: 231s    
step 00228 (23.1%) | loss: 3.394953 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,835 | mfu: 39.8% | epoch: 1 | remaining: 230s    
step 00229 (23.2%) | loss: 3.391503 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,558 | mfu: 39.3% | epoch: 1 | remaining: 230s    
step 00230 (23.3%) | loss: 3.392197 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,610 | mfu: 39.7% | epoch: 1 | remaining: 230s    
step 00231 (23.4%) | loss: 3.392434 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,871 | mfu: 39.8% | epoch: 1 | remaining: 229s    
step 00232 (23.5%) | loss: 3.388686 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,002 | mfu: 39.5% | epoch: 1 | remaining: 229s    
step 00233 (23.7%) | loss: 3.384296 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,064 | mfu: 39.6% | epoch: 1 | remaining: 229s    
step 00234 (23.8%) | loss: 3.383048 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,730 | mfu: 39.4% | epoch: 1 | remaining: 228s    
step 00235 (23.9%) | loss: 3.381143 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,875 | mfu: 39.4% | epoch: 1 | remaining: 228s    
step 00236 (24.0%) | loss: 3.378433 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,933 | mfu: 39.9% | epoch: 1 | remaining: 228s    
step 00237 (24.1%) | loss: 3.372248 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,589 | mfu: 39.8% | epoch: 1 | remaining: 227s    
step 00238 (24.2%) | loss: 3.373796 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,665 | mfu: 39.7% | epoch: 1 | remaining: 227s    
step 00239 (24.3%) | loss: 3.371503 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,047 | mfu: 39.3% | epoch: 1 | remaining: 227s    
step 00240 (24.4%) | loss: 3.365483 | lrm: 1.00 | dt: 318ms | tok/sec: 1,651,274 | mfu: 39.9% | epoch: 1 | remaining: 226s    
step 00241 (24.5%) | loss: 3.364638 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,114 | mfu: 39.7% | epoch: 1 | remaining: 226s    
step 00242 (24.6%) | loss: 3.365122 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,266 | mfu: 39.5% | epoch: 1 | remaining: 226s    
step 00243 (24.7%) | loss: 3.363771 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,645 | mfu: 39.8% | epoch: 1 | remaining: 226s    
step 00244 (24.8%) | loss: 3.362923 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,887 | mfu: 39.6% | epoch: 1 | remaining: 225s    
step 00245 (24.9%) | loss: 3.356004 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,501 | mfu: 39.5% | epoch: 1 | remaining: 225s    
step 00246 (25.0%) | loss: 3.352134 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,676 | mfu: 39.4% | epoch: 1 | remaining: 225s    
step 00247 (25.1%) | loss: 3.343506 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,636 | mfu: 39.6% | epoch: 1 | remaining: 224s    
step 00248 (25.3%) | loss: 3.344481 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,326 | mfu: 39.8% | epoch: 1 | remaining: 224s    
step 00249 (25.4%) | loss: 3.343995 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,733 | mfu: 39.9% | epoch: 1 | remaining: 224s    
step 00250 (25.5%) | loss: 3.344149 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,151 | mfu: 39.6% | epoch: 1 | remaining: 223s    
step 00251 (25.6%) | loss: 3.347855 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,892 | mfu: 39.7% | epoch: 1 | remaining: 223s    
step 00252 (25.7%) | loss: 3.349844 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,506 | mfu: 39.7% | epoch: 1 | remaining: 223s    
step 00253 (25.8%) | loss: 3.352059 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,955 | mfu: 39.4% | epoch: 1 | remaining: 222s    
step 00254 (25.9%) | loss: 3.355118 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,697 | mfu: 39.7% | epoch: 1 | remaining: 222s    
step 00255 (26.0%) | loss: 3.353866 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,532 | mfu: 39.6% | epoch: 1 | remaining: 222s    
step 00256 (26.1%) | loss: 3.348648 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,211 | mfu: 39.6% | epoch: 1 | remaining: 221s    
step 00257 (26.2%) | loss: 3.348690 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,974 | mfu: 39.9% | epoch: 1 | remaining: 221s    
step 00258 (26.3%) | loss: 3.341628 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,822 | mfu: 39.5% | epoch: 1 | remaining: 221s    
step 00259 (26.4%) | loss: 3.340870 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,092 | mfu: 39.4% | epoch: 1 | remaining: 220s    
step 00260 (26.5%) | loss: 3.338648 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,951 | mfu: 39.7% | epoch: 1 | remaining: 220s    
step 00261 (26.6%) | loss: 3.335561 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,668 | mfu: 39.6% | epoch: 1 | remaining: 220s    
step 00262 (26.7%) | loss: 3.334841 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,717 | mfu: 39.6% | epoch: 1 | remaining: 219s    
step 00263 (26.9%) | loss: 3.332869 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,078 | mfu: 40.0% | epoch: 1 | remaining: 219s    
step 00264 (27.0%) | loss: 3.331882 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,219 | mfu: 39.5% | epoch: 1 | remaining: 219s    
step 00265 (27.1%) | loss: 3.329239 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,098 | mfu: 39.6% | epoch: 1 | remaining: 218s    
step 00266 (27.2%) | loss: 3.324118 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,818 | mfu: 39.5% | epoch: 1 | remaining: 218s    
step 00267 (27.3%) | loss: 3.320230 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,648 | mfu: 39.9% | epoch: 1 | remaining: 218s    
step 00268 (27.4%) | loss: 3.319896 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,694 | mfu: 39.4% | epoch: 1 | remaining: 218s    
step 00269 (27.5%) | loss: 3.316103 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,485 | mfu: 39.6% | epoch: 1 | remaining: 217s    
step 00270 (27.6%) | loss: 3.316193 | lrm: 1.00 | dt: 344ms | tok/sec: 1,522,763 | mfu: 36.8% | epoch: 1 | remaining: 217s    
step 00271 (27.7%) | loss: 3.316596 | lrm: 1.00 | dt: 311ms | tok/sec: 1,685,665 | mfu: 40.7% | epoch: 1 | remaining: 217s    
step 00272 (27.8%) | loss: 3.317609 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,919 | mfu: 39.5% | epoch: 1 | remaining: 216s    
step 00273 (27.9%) | loss: 3.314513 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,926 | mfu: 39.0% | epoch: 1 | remaining: 216s    
step 00274 (28.0%) | loss: 3.313331 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,835 | mfu: 39.9% | epoch: 1 | remaining: 216s    
step 00275 (28.1%) | loss: 3.309673 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,353 | mfu: 40.1% | epoch: 1 | remaining: 215s    
step 00276 (28.2%) | loss: 3.314459 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,034 | mfu: 38.9% | epoch: 1 | remaining: 215s    
step 00277 (28.4%) | loss: 3.311662 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,588 | mfu: 39.5% | epoch: 1 | remaining: 215s    
step 00278 (28.5%) | loss: 3.307850 | lrm: 1.00 | dt: 315ms | tok/sec: 1,666,962 | mfu: 40.3% | epoch: 1 | remaining: 214s    
step 00279 (28.6%) | loss: 3.308741 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,372 | mfu: 39.2% | epoch: 1 | remaining: 214s    
step 00280 (28.7%) | loss: 3.307929 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,483 | mfu: 39.4% | epoch: 1 | remaining: 214s    
step 00281 (28.8%) | loss: 3.309268 | lrm: 1.00 | dt: 315ms | tok/sec: 1,665,432 | mfu: 40.2% | epoch: 1 | remaining: 213s    
step 00282 (28.9%) | loss: 3.307040 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,200 | mfu: 39.4% | epoch: 1 | remaining: 213s    
step 00283 (29.0%) | loss: 3.307159 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,918 | mfu: 39.4% | epoch: 1 | remaining: 213s    
step 00284 (29.1%) | loss: 3.303739 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,668 | mfu: 40.1% | epoch: 1 | remaining: 212s    
step 00285 (29.2%) | loss: 3.302334 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,643 | mfu: 39.7% | epoch: 1 | remaining: 212s    
step 00286 (29.3%) | loss: 3.303182 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,144 | mfu: 39.3% | epoch: 1 | remaining: 212s    
step 00287 (29.4%) | loss: 3.301604 | lrm: 1.00 | dt: 317ms | tok/sec: 1,656,358 | mfu: 40.0% | epoch: 1 | remaining: 211s    
step 00288 (29.5%) | loss: 3.305339 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,934 | mfu: 39.8% | epoch: 1 | remaining: 211s    
step 00289 (29.6%) | loss: 3.301997 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,279 | mfu: 39.4% | epoch: 1 | remaining: 211s    
step 00290 (29.7%) | loss: 3.298912 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,111 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00291 (29.8%) | loss: 3.296212 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,646 | mfu: 39.9% | epoch: 1 | remaining: 210s    
step 00292 (29.9%) | loss: 3.294463 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,333 | mfu: 39.5% | epoch: 1 | remaining: 210s    
step 00293 (30.1%) | loss: 3.292416 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,897 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00294 (30.2%) | loss: 3.290505 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,292 | mfu: 39.9% | epoch: 1 | remaining: 209s    
step 00295 (30.3%) | loss: 3.293972 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,506 | mfu: 39.3% | epoch: 1 | remaining: 209s    
step 00296 (30.4%) | loss: 3.295898 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,683 | mfu: 39.5% | epoch: 1 | remaining: 209s    
step 00297 (30.5%) | loss: 3.300017 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,530 | mfu: 40.0% | epoch: 1 | remaining: 208s    
step 00298 (30.6%) | loss: 3.295718 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,802 | mfu: 39.3% | epoch: 1 | remaining: 208s    
step 00299 (30.7%) | loss: 3.286647 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,880 | mfu: 39.7% | epoch: 1 | remaining: 208s    
step 00300 (30.8%) | loss: 3.285668 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,262 | mfu: 39.8% | epoch: 1 | remaining: 207s    
step 00301 (30.9%) | loss: 3.287438 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,490 | mfu: 39.7% | epoch: 1 | remaining: 207s    
step 00302 (31.0%) | loss: 3.285911 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,316 | mfu: 39.4% | epoch: 1 | remaining: 207s    
step 00303 (31.1%) | loss: 3.286226 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,678 | mfu: 39.9% | epoch: 1 | remaining: 206s    
step 00304 (31.2%) | loss: 3.283279 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,076 | mfu: 39.4% | epoch: 1 | remaining: 206s    
step 00305 (31.3%) | loss: 3.280798 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,028 | mfu: 39.6% | epoch: 1 | remaining: 206s    
