Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  scalars                 : 16
  total                   : 33,554,448
Estimated FLOPs per token: 2.390753e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 22218ms | tok/sec: 23,597 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854701 | lrm: 1.00 | dt: 306ms | tok/sec: 1,714,811 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.443549 | lrm: 1.00 | dt: 308ms | tok/sec: 1,700,068 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.972688 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,290 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578145 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,247 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248286 | lrm: 1.00 | dt: 313ms | tok/sec: 1,675,741 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.997736 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,425 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787727 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,654 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.608166 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,726 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.456545 | lrm: 1.00 | dt: 314ms | tok/sec: 1,668,325 | mfu: 40.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.326920 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,570 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.218969 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,950 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.122982 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,394 | mfu: 40.1% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.037568 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,000 | mfu: 37.3% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.965567 | lrm: 1.00 | dt: 314ms | tok/sec: 1,668,505 | mfu: 40.3% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.900778 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,577 | mfu: 39.6% | epoch: 1 | remaining: 298s    
step 00149 (14.7%) | loss: 3.648837 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,202 | mfu: 39.1% | epoch: 1 | remaining: 256s    
step 00150 (14.8%) | loss: 3.639173 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,839 | mfu: 39.7% | epoch: 1 | remaining: 255s    
step 00151 (14.9%) | loss: 3.633901 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,418 | mfu: 39.6% | epoch: 1 | remaining: 255s    
step 00152 (15.0%) | loss: 3.627014 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,329 | mfu: 39.4% | epoch: 1 | remaining: 255s    
step 00153 (15.1%) | loss: 3.623580 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,793 | mfu: 39.6% | epoch: 1 | remaining: 254s    
step 00154 (15.2%) | loss: 3.621078 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,092 | mfu: 39.9% | epoch: 1 | remaining: 254s    
step 00155 (15.3%) | loss: 3.614670 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,471 | mfu: 39.4% | epoch: 1 | remaining: 254s    
step 00156 (15.5%) | loss: 3.609335 | lrm: 1.00 | dt: 319ms | tok/sec: 1,646,037 | mfu: 39.8% | epoch: 1 | remaining: 253s    
step 00157 (15.6%) | loss: 3.605756 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,919 | mfu: 39.4% | epoch: 1 | remaining: 253s    
step 00158 (15.7%) | loss: 3.601596 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,405 | mfu: 39.9% | epoch: 1 | remaining: 253s    
step 00159 (15.8%) | loss: 3.594857 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,051 | mfu: 39.6% | epoch: 1 | remaining: 252s    
step 00160 (15.9%) | loss: 3.586463 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,191 | mfu: 39.8% | epoch: 1 | remaining: 252s    
step 00161 (16.0%) | loss: 3.580661 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,484 | mfu: 39.6% | epoch: 1 | remaining: 252s    
step 00162 (16.1%) | loss: 3.574231 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,037 | mfu: 39.6% | epoch: 1 | remaining: 251s    
step 00163 (16.2%) | loss: 3.569058 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,324 | mfu: 39.8% | epoch: 1 | remaining: 251s    
step 00164 (16.3%) | loss: 3.566981 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,533 | mfu: 39.5% | epoch: 1 | remaining: 251s    
step 00165 (16.4%) | loss: 3.560616 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,836 | mfu: 39.7% | epoch: 1 | remaining: 250s    
step 00166 (16.5%) | loss: 3.556632 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,251 | mfu: 39.8% | epoch: 1 | remaining: 250s    
step 00167 (16.6%) | loss: 3.553225 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,553 | mfu: 39.8% | epoch: 1 | remaining: 250s    
step 00168 (16.7%) | loss: 3.551757 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,706 | mfu: 39.4% | epoch: 1 | remaining: 249s    
step 00169 (16.8%) | loss: 3.555427 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,960 | mfu: 39.6% | epoch: 1 | remaining: 249s    
step 00170 (16.9%) | loss: 3.557254 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,939 | mfu: 39.6% | epoch: 1 | remaining: 249s    
step 00171 (17.0%) | loss: 3.551760 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,791 | mfu: 39.6% | epoch: 1 | remaining: 249s    
step 00172 (17.2%) | loss: 3.551511 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,793 | mfu: 39.6% | epoch: 1 | remaining: 248s    
step 00173 (17.3%) | loss: 3.548006 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,224 | mfu: 39.6% | epoch: 1 | remaining: 248s    
step 00174 (17.4%) | loss: 3.542078 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,342 | mfu: 39.7% | epoch: 1 | remaining: 248s    
step 00175 (17.5%) | loss: 3.532759 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,267 | mfu: 39.6% | epoch: 1 | remaining: 247s    
step 00176 (17.6%) | loss: 3.535520 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,790 | mfu: 39.3% | epoch: 1 | remaining: 247s    
step 00177 (17.7%) | loss: 3.524918 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,773 | mfu: 39.5% | epoch: 1 | remaining: 247s    
step 00178 (17.8%) | loss: 3.520747 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,383 | mfu: 40.1% | epoch: 1 | remaining: 246s    
step 00179 (17.9%) | loss: 3.516680 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,293 | mfu: 39.2% | epoch: 1 | remaining: 246s    
step 00180 (18.0%) | loss: 3.507721 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,652 | mfu: 39.7% | epoch: 1 | remaining: 246s    
step 00181 (18.1%) | loss: 3.502964 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,201 | mfu: 39.7% | epoch: 1 | remaining: 245s    
step 00182 (18.2%) | loss: 3.502955 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,116 | mfu: 39.7% | epoch: 1 | remaining: 245s    
step 00183 (18.3%) | loss: 3.499432 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,025 | mfu: 39.5% | epoch: 1 | remaining: 245s    
step 00184 (18.4%) | loss: 3.490716 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,855 | mfu: 38.6% | epoch: 1 | remaining: 244s    
step 00185 (18.5%) | loss: 3.491726 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,058 | mfu: 39.5% | epoch: 1 | remaining: 244s    
step 00186 (18.7%) | loss: 3.487831 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,377 | mfu: 39.4% | epoch: 1 | remaining: 244s    
step 00187 (18.8%) | loss: 3.481476 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,080 | mfu: 39.3% | epoch: 1 | remaining: 243s    
step 00188 (18.9%) | loss: 3.474822 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,227 | mfu: 39.4% | epoch: 1 | remaining: 243s    
step 00189 (19.0%) | loss: 3.478885 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,952 | mfu: 39.6% | epoch: 1 | remaining: 243s    
step 00190 (19.1%) | loss: 3.479260 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,147 | mfu: 39.6% | epoch: 1 | remaining: 242s    
step 00191 (19.2%) | loss: 3.478770 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,157 | mfu: 39.7% | epoch: 1 | remaining: 242s    
step 00192 (19.3%) | loss: 3.477041 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,613 | mfu: 39.5% | epoch: 1 | remaining: 242s    
step 00193 (19.4%) | loss: 3.475473 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,923 | mfu: 39.8% | epoch: 1 | remaining: 241s    
step 00194 (19.5%) | loss: 3.467389 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,858 | mfu: 39.4% | epoch: 1 | remaining: 241s    
step 00195 (19.6%) | loss: 3.465995 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,393 | mfu: 39.4% | epoch: 1 | remaining: 241s    
step 00196 (19.7%) | loss: 3.466010 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,290 | mfu: 39.6% | epoch: 1 | remaining: 241s    
step 00197 (19.8%) | loss: 3.463465 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,520 | mfu: 39.7% | epoch: 1 | remaining: 240s    
step 00198 (19.9%) | loss: 3.452359 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,825 | mfu: 39.7% | epoch: 1 | remaining: 240s    
step 00199 (20.0%) | loss: 3.449291 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,663 | mfu: 39.8% | epoch: 1 | remaining: 240s    
step 00200 (20.1%) | loss: 3.447358 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,252 | mfu: 39.6% | epoch: 1 | remaining: 239s    
step 00201 (20.3%) | loss: 3.445792 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,129 | mfu: 39.7% | epoch: 1 | remaining: 239s    
step 00202 (20.4%) | loss: 3.446110 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,928 | mfu: 39.6% | epoch: 1 | remaining: 239s    
step 00203 (20.5%) | loss: 3.444015 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,072 | mfu: 39.5% | epoch: 1 | remaining: 238s    
step 00204 (20.6%) | loss: 3.439863 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,770 | mfu: 39.7% | epoch: 1 | remaining: 238s    
step 00205 (20.7%) | loss: 3.429062 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,261 | mfu: 39.6% | epoch: 1 | remaining: 238s    
step 00206 (20.8%) | loss: 3.425201 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,089 | mfu: 39.6% | epoch: 1 | remaining: 237s    
step 00207 (20.9%) | loss: 3.421303 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,281 | mfu: 40.1% | epoch: 1 | remaining: 237s    
step 00208 (21.0%) | loss: 3.421104 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,051 | mfu: 39.5% | epoch: 1 | remaining: 237s    
step 00209 (21.1%) | loss: 3.417292 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,002 | mfu: 39.7% | epoch: 1 | remaining: 236s    
step 00210 (21.2%) | loss: 3.410571 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,279 | mfu: 39.6% | epoch: 1 | remaining: 236s    
step 00211 (21.3%) | loss: 3.415935 | lrm: 1.00 | dt: 320ms | tok/sec: 1,635,906 | mfu: 39.5% | epoch: 1 | remaining: 236s    
step 00212 (21.4%) | loss: 3.410263 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,164 | mfu: 39.6% | epoch: 1 | remaining: 235s    
step 00213 (21.5%) | loss: 3.405958 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,220 | mfu: 39.5% | epoch: 1 | remaining: 235s    
step 00214 (21.6%) | loss: 3.403058 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,182 | mfu: 39.8% | epoch: 1 | remaining: 235s    
step 00215 (21.7%) | loss: 3.399758 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,319 | mfu: 39.5% | epoch: 1 | remaining: 234s    
step 00216 (21.9%) | loss: 3.400584 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,131 | mfu: 39.7% | epoch: 1 | remaining: 234s    
step 00217 (22.0%) | loss: 3.400930 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,764 | mfu: 39.6% | epoch: 1 | remaining: 234s    
step 00218 (22.1%) | loss: 3.399040 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,196 | mfu: 39.8% | epoch: 1 | remaining: 233s    
step 00219 (22.2%) | loss: 3.399600 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,775 | mfu: 39.6% | epoch: 1 | remaining: 233s    
step 00220 (22.3%) | loss: 3.402931 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,460 | mfu: 39.6% | epoch: 1 | remaining: 233s    
step 00221 (22.4%) | loss: 3.405133 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,503 | mfu: 39.4% | epoch: 1 | remaining: 233s    
step 00222 (22.5%) | loss: 3.400429 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,344 | mfu: 39.8% | epoch: 1 | remaining: 232s    
step 00223 (22.6%) | loss: 3.400989 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,729 | mfu: 39.8% | epoch: 1 | remaining: 232s    
step 00224 (22.7%) | loss: 3.399599 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,493 | mfu: 39.8% | epoch: 1 | remaining: 232s    
step 00225 (22.8%) | loss: 3.399362 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,770 | mfu: 39.6% | epoch: 1 | remaining: 231s    
step 00226 (22.9%) | loss: 3.401049 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,412 | mfu: 39.6% | epoch: 1 | remaining: 231s    
step 00227 (23.0%) | loss: 3.399339 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,611 | mfu: 39.5% | epoch: 1 | remaining: 231s    
step 00228 (23.1%) | loss: 3.396056 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,865 | mfu: 39.9% | epoch: 1 | remaining: 230s    
step 00229 (23.2%) | loss: 3.392767 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,623 | mfu: 39.6% | epoch: 1 | remaining: 230s    
step 00230 (23.3%) | loss: 3.393369 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,035 | mfu: 39.4% | epoch: 1 | remaining: 230s    
step 00231 (23.4%) | loss: 3.394361 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,208 | mfu: 39.7% | epoch: 1 | remaining: 229s    
step 00232 (23.6%) | loss: 3.391205 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,973 | mfu: 39.6% | epoch: 1 | remaining: 229s    
step 00233 (23.7%) | loss: 3.386315 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,490 | mfu: 39.8% | epoch: 1 | remaining: 229s    
step 00234 (23.8%) | loss: 3.383439 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,790 | mfu: 39.7% | epoch: 1 | remaining: 228s    
step 00235 (23.9%) | loss: 3.381692 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,674 | mfu: 39.7% | epoch: 1 | remaining: 228s    
step 00236 (24.0%) | loss: 3.380110 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,341 | mfu: 39.8% | epoch: 1 | remaining: 228s    
step 00237 (24.1%) | loss: 3.373804 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,530 | mfu: 39.6% | epoch: 1 | remaining: 227s    
step 00238 (24.2%) | loss: 3.374851 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,507 | mfu: 39.5% | epoch: 1 | remaining: 227s    
step 00239 (24.3%) | loss: 3.371964 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,009 | mfu: 39.7% | epoch: 1 | remaining: 227s    
step 00240 (24.4%) | loss: 3.366690 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,107 | mfu: 39.6% | epoch: 1 | remaining: 226s    
step 00241 (24.5%) | loss: 3.366751 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,790 | mfu: 39.5% | epoch: 1 | remaining: 226s    
step 00242 (24.6%) | loss: 3.367829 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,746 | mfu: 39.8% | epoch: 1 | remaining: 226s    
step 00243 (24.7%) | loss: 3.366809 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,477 | mfu: 39.7% | epoch: 1 | remaining: 226s    
step 00244 (24.8%) | loss: 3.365554 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,779 | mfu: 39.4% | epoch: 1 | remaining: 225s    
step 00245 (24.9%) | loss: 3.357777 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,805 | mfu: 39.6% | epoch: 1 | remaining: 225s    
step 00246 (25.0%) | loss: 3.353469 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,165 | mfu: 39.7% | epoch: 1 | remaining: 225s    
step 00247 (25.2%) | loss: 3.346071 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,337 | mfu: 39.7% | epoch: 1 | remaining: 224s    
step 00248 (25.3%) | loss: 3.348276 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,640 | mfu: 39.4% | epoch: 1 | remaining: 224s    
step 00249 (25.4%) | loss: 3.348772 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,852 | mfu: 39.8% | epoch: 1 | remaining: 224s    
step 00250 (25.5%) | loss: 3.348695 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,320 | mfu: 39.6% | epoch: 1 | remaining: 223s    
step 00251 (25.6%) | loss: 3.350259 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,415 | mfu: 39.7% | epoch: 1 | remaining: 223s    
step 00252 (25.7%) | loss: 3.350897 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,095 | mfu: 39.6% | epoch: 1 | remaining: 223s    
step 00253 (25.8%) | loss: 3.353255 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,983 | mfu: 39.7% | epoch: 1 | remaining: 222s    
step 00254 (25.9%) | loss: 3.355769 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,655 | mfu: 39.7% | epoch: 1 | remaining: 222s    
step 00255 (26.0%) | loss: 3.354291 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,640 | mfu: 39.6% | epoch: 1 | remaining: 222s    
step 00256 (26.1%) | loss: 3.348713 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,046 | mfu: 39.4% | epoch: 1 | remaining: 221s    
step 00257 (26.2%) | loss: 3.347682 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,391 | mfu: 39.7% | epoch: 1 | remaining: 221s    
step 00258 (26.3%) | loss: 3.340033 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,671 | mfu: 39.8% | epoch: 1 | remaining: 221s    
step 00259 (26.4%) | loss: 3.339867 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,839 | mfu: 39.5% | epoch: 1 | remaining: 220s    
step 00260 (26.5%) | loss: 3.337974 | lrm: 1.00 | dt: 318ms | tok/sec: 1,651,057 | mfu: 39.9% | epoch: 1 | remaining: 220s    
step 00261 (26.6%) | loss: 3.335096 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,695 | mfu: 39.4% | epoch: 1 | remaining: 220s    
step 00262 (26.8%) | loss: 3.334792 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,188 | mfu: 39.4% | epoch: 1 | remaining: 219s    
step 00263 (26.9%) | loss: 3.333298 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,773 | mfu: 39.9% | epoch: 1 | remaining: 219s    
step 00264 (27.0%) | loss: 3.332590 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,852 | mfu: 39.6% | epoch: 1 | remaining: 219s    
step 00265 (27.1%) | loss: 3.330689 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,575 | mfu: 39.6% | epoch: 1 | remaining: 218s    
step 00266 (27.2%) | loss: 3.325276 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,662 | mfu: 39.6% | epoch: 1 | remaining: 218s    
step 00267 (27.3%) | loss: 3.322123 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,866 | mfu: 39.9% | epoch: 1 | remaining: 218s    
step 00268 (27.4%) | loss: 3.321723 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,381 | mfu: 39.5% | epoch: 1 | remaining: 218s    
step 00269 (27.5%) | loss: 3.317942 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,139 | mfu: 39.7% | epoch: 1 | remaining: 217s    
step 00270 (27.6%) | loss: 3.317866 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,686 | mfu: 39.8% | epoch: 1 | remaining: 217s    
step 00271 (27.7%) | loss: 3.317687 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,706 | mfu: 39.4% | epoch: 1 | remaining: 217s    
step 00272 (27.8%) | loss: 3.318656 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,959 | mfu: 39.7% | epoch: 1 | remaining: 216s    
step 00273 (27.9%) | loss: 3.313638 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,140 | mfu: 39.6% | epoch: 1 | remaining: 216s    
step 00274 (28.0%) | loss: 3.311273 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,830 | mfu: 39.5% | epoch: 1 | remaining: 216s    
step 00275 (28.1%) | loss: 3.306724 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,356 | mfu: 39.5% | epoch: 1 | remaining: 215s    
step 00276 (28.2%) | loss: 3.311700 | lrm: 1.00 | dt: 320ms | tok/sec: 1,635,982 | mfu: 39.5% | epoch: 1 | remaining: 215s    
step 00277 (28.3%) | loss: 3.309269 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,909 | mfu: 39.7% | epoch: 1 | remaining: 215s    
step 00278 (28.5%) | loss: 3.306398 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,350 | mfu: 39.6% | epoch: 1 | remaining: 214s    
step 00279 (28.6%) | loss: 3.307350 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,503 | mfu: 39.5% | epoch: 1 | remaining: 214s    
step 00280 (28.7%) | loss: 3.306207 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,884 | mfu: 39.6% | epoch: 1 | remaining: 214s    
step 00281 (28.8%) | loss: 3.307620 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,565 | mfu: 39.8% | epoch: 1 | remaining: 213s    
step 00282 (28.9%) | loss: 3.306567 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,536 | mfu: 39.6% | epoch: 1 | remaining: 213s    
step 00283 (29.0%) | loss: 3.307056 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,970 | mfu: 39.8% | epoch: 1 | remaining: 213s    
step 00284 (29.1%) | loss: 3.303580 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,482 | mfu: 39.7% | epoch: 1 | remaining: 212s    
step 00285 (29.2%) | loss: 3.301755 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,331 | mfu: 39.6% | epoch: 1 | remaining: 212s    
step 00286 (29.3%) | loss: 3.300900 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,483 | mfu: 40.0% | epoch: 1 | remaining: 212s    
step 00287 (29.4%) | loss: 3.299209 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,216 | mfu: 39.3% | epoch: 1 | remaining: 211s    
step 00288 (29.5%) | loss: 3.302657 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,081 | mfu: 39.6% | epoch: 1 | remaining: 211s    
step 00289 (29.6%) | loss: 3.299553 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,983 | mfu: 39.7% | epoch: 1 | remaining: 211s    
step 00290 (29.7%) | loss: 3.296818 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,931 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00291 (29.8%) | loss: 3.295074 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,135 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00292 (29.9%) | loss: 3.294028 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,584 | mfu: 39.7% | epoch: 1 | remaining: 210s    
step 00293 (30.1%) | loss: 3.291512 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,632 | mfu: 40.0% | epoch: 1 | remaining: 210s    
step 00294 (30.2%) | loss: 3.290071 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,308 | mfu: 39.2% | epoch: 1 | remaining: 209s    
step 00295 (30.3%) | loss: 3.294027 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,192 | mfu: 39.3% | epoch: 1 | remaining: 209s    
step 00296 (30.4%) | loss: 3.295863 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,943 | mfu: 38.9% | epoch: 1 | remaining: 209s    
step 00297 (30.5%) | loss: 3.300622 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,310 | mfu: 39.9% | epoch: 1 | remaining: 208s    
step 00298 (30.6%) | loss: 3.295719 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,908 | mfu: 39.7% | epoch: 1 | remaining: 208s    
step 00299 (30.7%) | loss: 3.286161 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,745 | mfu: 39.9% | epoch: 1 | remaining: 208s    
step 00300 (30.8%) | loss: 3.285113 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,190 | mfu: 39.9% | epoch: 1 | remaining: 207s    
