Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 8,388,608
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,080
  scalars                 : 16
  total                   : 41,943,312
Estimated FLOPs per token: 2.390769e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 32335ms | tok/sec: 16,214 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854699 | lrm: 1.00 | dt: 311ms | tok/sec: 1,683,661 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442992 | lrm: 1.00 | dt: 312ms | tok/sec: 1,678,390 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.972223 | lrm: 1.00 | dt: 377ms | tok/sec: 1,391,291 | mfu: 33.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.580345 | lrm: 1.00 | dt: 335ms | tok/sec: 1,565,439 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.250301 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,014 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.999631 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,949 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.789232 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,424 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.609339 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,548 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.457501 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,873 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.327699 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,066 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.219511 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,954 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.123297 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,219 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.037604 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,387 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.965362 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,374 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00151 (15.2%) | loss: 3.488170 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,866 | mfu: 39.2% | epoch: 1 | remaining: 254s    
step 00152 (15.3%) | loss: 3.483492 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,641 | mfu: 37.7% | epoch: 1 | remaining: 254s    
step 00153 (15.4%) | loss: 3.480612 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,058 | mfu: 39.2% | epoch: 1 | remaining: 253s    
step 00154 (15.6%) | loss: 3.478663 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,323 | mfu: 39.2% | epoch: 1 | remaining: 253s    
step 00155 (15.7%) | loss: 3.473573 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,323 | mfu: 39.4% | epoch: 1 | remaining: 253s    
step 00156 (15.8%) | loss: 3.468236 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,337 | mfu: 39.2% | epoch: 1 | remaining: 252s    
step 00157 (15.9%) | loss: 3.464820 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,188 | mfu: 38.6% | epoch: 1 | remaining: 252s    
step 00158 (16.0%) | loss: 3.461201 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,006 | mfu: 38.9% | epoch: 1 | remaining: 252s    
step 00159 (16.1%) | loss: 3.455729 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,064 | mfu: 39.6% | epoch: 1 | remaining: 251s    
step 00160 (16.2%) | loss: 3.448637 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,435 | mfu: 38.6% | epoch: 1 | remaining: 251s    
step 00161 (16.3%) | loss: 3.443933 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,116 | mfu: 38.9% | epoch: 1 | remaining: 251s    
step 00162 (16.4%) | loss: 3.438914 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,846 | mfu: 39.5% | epoch: 1 | remaining: 250s    
step 00163 (16.5%) | loss: 3.434233 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,616 | mfu: 39.1% | epoch: 1 | remaining: 250s    
step 00164 (16.6%) | loss: 3.432463 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,414 | mfu: 38.9% | epoch: 1 | remaining: 250s    
step 00165 (16.7%) | loss: 3.426785 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,662 | mfu: 39.1% | epoch: 1 | remaining: 249s    
step 00166 (16.8%) | loss: 3.423450 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,079 | mfu: 38.9% | epoch: 1 | remaining: 249s    
step 00167 (17.0%) | loss: 3.422160 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,679 | mfu: 39.3% | epoch: 1 | remaining: 249s    
step 00168 (17.1%) | loss: 3.423142 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,842 | mfu: 39.2% | epoch: 1 | remaining: 248s    
step 00169 (17.2%) | loss: 3.427161 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,586 | mfu: 39.1% | epoch: 1 | remaining: 248s    
step 00170 (17.3%) | loss: 3.428439 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,497 | mfu: 38.9% | epoch: 1 | remaining: 248s    
step 00171 (17.4%) | loss: 3.423878 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,127 | mfu: 39.1% | epoch: 1 | remaining: 248s    
step 00172 (17.5%) | loss: 3.425254 | lrm: 1.00 | dt: 353ms | tok/sec: 1,485,334 | mfu: 35.9% | epoch: 1 | remaining: 247s    
step 00173 (17.6%) | loss: 3.422095 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,597 | mfu: 39.9% | epoch: 1 | remaining: 247s    
step 00174 (17.7%) | loss: 3.417030 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,727 | mfu: 38.9% | epoch: 1 | remaining: 247s    
step 00175 (17.8%) | loss: 3.408304 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,289 | mfu: 38.6% | epoch: 1 | remaining: 246s    
step 00176 (17.9%) | loss: 3.411952 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,819 | mfu: 39.3% | epoch: 1 | remaining: 246s    
step 00177 (18.0%) | loss: 3.402304 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,083 | mfu: 38.5% | epoch: 1 | remaining: 246s    
step 00178 (18.2%) | loss: 3.401004 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,020 | mfu: 38.8% | epoch: 1 | remaining: 245s    
step 00179 (18.3%) | loss: 3.399424 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,648 | mfu: 38.9% | epoch: 1 | remaining: 245s    
step 00180 (18.4%) | loss: 3.389941 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,560 | mfu: 38.9% | epoch: 1 | remaining: 245s    
step 00181 (18.5%) | loss: 3.384607 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,384 | mfu: 39.1% | epoch: 1 | remaining: 244s    
step 00182 (18.6%) | loss: 3.383822 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,430 | mfu: 39.7% | epoch: 1 | remaining: 244s    
step 00183 (18.7%) | loss: 3.382357 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,589 | mfu: 39.5% | epoch: 1 | remaining: 244s    
step 00184 (18.8%) | loss: 3.374379 | lrm: 1.00 | dt: 383ms | tok/sec: 1,368,705 | mfu: 33.1% | epoch: 1 | remaining: 243s    
step 00185 (18.9%) | loss: 3.375433 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,251 | mfu: 40.1% | epoch: 1 | remaining: 243s    
step 00186 (19.0%) | loss: 3.372916 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,523 | mfu: 39.6% | epoch: 1 | remaining: 243s    
step 00187 (19.1%) | loss: 3.367599 | lrm: 1.00 | dt: 336ms | tok/sec: 1,562,388 | mfu: 37.7% | epoch: 1 | remaining: 242s    
step 00188 (19.3%) | loss: 3.362616 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,834 | mfu: 40.1% | epoch: 1 | remaining: 242s    
step 00189 (19.4%) | loss: 3.367221 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,679 | mfu: 39.8% | epoch: 1 | remaining: 242s    
step 00190 (19.5%) | loss: 3.366816 | lrm: 1.00 | dt: 337ms | tok/sec: 1,554,953 | mfu: 37.6% | epoch: 1 | remaining: 241s    
step 00191 (19.6%) | loss: 3.365805 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,589 | mfu: 39.8% | epoch: 1 | remaining: 241s    
step 00192 (19.7%) | loss: 3.363207 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,145 | mfu: 39.6% | epoch: 1 | remaining: 241s    
step 00193 (19.8%) | loss: 3.362004 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,022 | mfu: 38.3% | epoch: 1 | remaining: 240s    
step 00194 (19.9%) | loss: 3.354571 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,287 | mfu: 39.4% | epoch: 1 | remaining: 240s    
step 00195 (20.0%) | loss: 3.353688 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,943 | mfu: 39.7% | epoch: 1 | remaining: 240s    
step 00196 (20.1%) | loss: 3.354549 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,151 | mfu: 38.2% | epoch: 1 | remaining: 239s    
step 00197 (20.2%) | loss: 3.353711 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,206 | mfu: 39.5% | epoch: 1 | remaining: 239s    
step 00198 (20.3%) | loss: 3.344168 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,492 | mfu: 39.6% | epoch: 1 | remaining: 239s    
step 00199 (20.4%) | loss: 3.342061 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,129 | mfu: 38.5% | epoch: 1 | remaining: 238s    
step 00200 (20.5%) | loss: 3.339461 | lrm: 1.00 | dt: 340ms | tok/sec: 1,541,229 | mfu: 37.2% | epoch: 1 | remaining: 238s    
step 00201 (20.7%) | loss: 3.337812 | lrm: 1.00 | dt: 319ms | tok/sec: 1,640,977 | mfu: 39.6% | epoch: 1 | remaining: 238s    
step 00202 (20.8%) | loss: 3.337625 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,085 | mfu: 38.9% | epoch: 1 | remaining: 237s    
step 00203 (20.9%) | loss: 3.335357 | lrm: 1.00 | dt: 343ms | tok/sec: 1,528,007 | mfu: 36.9% | epoch: 1 | remaining: 237s    
step 00204 (21.0%) | loss: 3.330339 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,678 | mfu: 39.9% | epoch: 1 | remaining: 237s    
step 00205 (21.1%) | loss: 3.319783 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,515 | mfu: 39.0% | epoch: 1 | remaining: 236s    
step 00206 (21.2%) | loss: 3.317530 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,917 | mfu: 38.2% | epoch: 1 | remaining: 236s    
step 00207 (21.3%) | loss: 3.315855 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,392 | mfu: 39.7% | epoch: 1 | remaining: 236s    
step 00208 (21.4%) | loss: 3.316162 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,902 | mfu: 39.2% | epoch: 1 | remaining: 235s    
step 00209 (21.5%) | loss: 3.312680 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,208 | mfu: 38.9% | epoch: 1 | remaining: 235s    
step 00210 (21.6%) | loss: 3.307451 | lrm: 1.00 | dt: 317ms | tok/sec: 1,656,461 | mfu: 40.0% | epoch: 1 | remaining: 235s    
step 00211 (21.7%) | loss: 3.311997 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,095 | mfu: 39.3% | epoch: 1 | remaining: 234s    
step 00212 (21.9%) | loss: 3.306171 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,301 | mfu: 38.3% | epoch: 1 | remaining: 234s    
step 00213 (22.0%) | loss: 3.301377 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,057 | mfu: 39.6% | epoch: 1 | remaining: 234s    
step 00214 (22.1%) | loss: 3.298973 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,119 | mfu: 39.2% | epoch: 1 | remaining: 233s    
step 00215 (22.2%) | loss: 3.296928 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,555 | mfu: 38.5% | epoch: 1 | remaining: 233s    
step 00216 (22.3%) | loss: 3.298535 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,645 | mfu: 39.2% | epoch: 1 | remaining: 233s    
step 00217 (22.4%) | loss: 3.300336 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,495 | mfu: 39.3% | epoch: 1 | remaining: 232s    
step 00218 (22.5%) | loss: 3.299361 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,851 | mfu: 38.8% | epoch: 1 | remaining: 232s    
step 00219 (22.6%) | loss: 3.299695 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,971 | mfu: 39.4% | epoch: 1 | remaining: 232s    
step 00220 (22.7%) | loss: 3.302189 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,383 | mfu: 37.9% | epoch: 1 | remaining: 232s    
step 00221 (22.8%) | loss: 3.305384 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,367 | mfu: 38.9% | epoch: 1 | remaining: 231s    
step 00222 (22.9%) | loss: 3.301873 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,185 | mfu: 39.0% | epoch: 1 | remaining: 231s    
step 00223 (23.0%) | loss: 3.302831 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,198 | mfu: 38.8% | epoch: 1 | remaining: 231s    
step 00224 (23.2%) | loss: 3.301457 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,841 | mfu: 39.5% | epoch: 1 | remaining: 230s    
step 00225 (23.3%) | loss: 3.301404 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,649 | mfu: 39.6% | epoch: 1 | remaining: 230s    
step 00226 (23.4%) | loss: 3.303603 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,158 | mfu: 38.9% | epoch: 1 | remaining: 230s    
step 00227 (23.5%) | loss: 3.302786 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,042 | mfu: 39.2% | epoch: 1 | remaining: 229s    
step 00228 (23.6%) | loss: 3.301094 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,956 | mfu: 39.3% | epoch: 1 | remaining: 229s    
step 00229 (23.7%) | loss: 3.298455 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,898 | mfu: 38.8% | epoch: 1 | remaining: 229s    
step 00230 (23.8%) | loss: 3.300665 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,314 | mfu: 39.3% | epoch: 1 | remaining: 228s    
step 00231 (23.9%) | loss: 3.302842 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,266 | mfu: 39.2% | epoch: 1 | remaining: 228s    
step 00232 (24.0%) | loss: 3.299745 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,612 | mfu: 38.7% | epoch: 1 | remaining: 228s    
step 00233 (24.1%) | loss: 3.294450 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,916 | mfu: 39.1% | epoch: 1 | remaining: 227s    
step 00234 (24.2%) | loss: 3.292578 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,514 | mfu: 39.4% | epoch: 1 | remaining: 227s    
step 00235 (24.3%) | loss: 3.290222 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,069 | mfu: 39.2% | epoch: 1 | remaining: 227s    
step 00236 (24.4%) | loss: 3.286693 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,591 | mfu: 39.1% | epoch: 1 | remaining: 226s    
step 00237 (24.6%) | loss: 3.280297 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,848 | mfu: 39.0% | epoch: 1 | remaining: 226s    
step 00238 (24.7%) | loss: 3.281566 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,078 | mfu: 39.2% | epoch: 1 | remaining: 226s    
step 00239 (24.8%) | loss: 3.279105 | lrm: 1.00 | dt: 354ms | tok/sec: 1,479,765 | mfu: 35.8% | epoch: 1 | remaining: 225s    
step 00240 (24.9%) | loss: 3.274212 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,652 | mfu: 39.7% | epoch: 1 | remaining: 225s    
step 00241 (25.0%) | loss: 3.274054 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,714 | mfu: 38.9% | epoch: 1 | remaining: 225s    
step 00242 (25.1%) | loss: 3.275213 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,884 | mfu: 38.4% | epoch: 1 | remaining: 224s    
step 00243 (25.2%) | loss: 3.275013 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,422 | mfu: 39.3% | epoch: 1 | remaining: 224s    
step 00244 (25.3%) | loss: 3.274606 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,162 | mfu: 39.0% | epoch: 1 | remaining: 224s    
step 00245 (25.4%) | loss: 3.267729 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,997 | mfu: 38.4% | epoch: 1 | remaining: 223s    
step 00246 (25.5%) | loss: 3.263329 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,303 | mfu: 39.4% | epoch: 1 | remaining: 223s    
step 00247 (25.6%) | loss: 3.254367 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,053 | mfu: 39.0% | epoch: 1 | remaining: 223s    
step 00248 (25.8%) | loss: 3.256052 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,174 | mfu: 39.2% | epoch: 1 | remaining: 222s    
step 00249 (25.9%) | loss: 3.256519 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,743 | mfu: 39.5% | epoch: 1 | remaining: 222s    
step 00250 (26.0%) | loss: 3.257168 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,945 | mfu: 39.3% | epoch: 1 | remaining: 222s    
step 00251 (26.1%) | loss: 3.260412 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,738 | mfu: 38.4% | epoch: 1 | remaining: 221s    
step 00252 (26.2%) | loss: 3.262139 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,681 | mfu: 39.3% | epoch: 1 | remaining: 221s    
step 00253 (26.3%) | loss: 3.264734 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,212 | mfu: 39.2% | epoch: 1 | remaining: 221s    
step 00254 (26.4%) | loss: 3.267590 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,713 | mfu: 39.2% | epoch: 1 | remaining: 220s    
step 00255 (26.5%) | loss: 3.266938 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,323 | mfu: 39.3% | epoch: 1 | remaining: 220s    
step 00256 (26.6%) | loss: 3.261602 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,550 | mfu: 38.9% | epoch: 1 | remaining: 220s    
step 00257 (26.7%) | loss: 3.262252 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,376 | mfu: 39.0% | epoch: 1 | remaining: 219s    
step 00258 (26.8%) | loss: 3.256009 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,426 | mfu: 39.2% | epoch: 1 | remaining: 219s    
step 00259 (26.9%) | loss: 3.256272 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,585 | mfu: 39.5% | epoch: 1 | remaining: 219s    
step 00260 (27.0%) | loss: 3.254247 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,234 | mfu: 38.8% | epoch: 1 | remaining: 219s    
step 00261 (27.2%) | loss: 3.251445 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,719 | mfu: 38.7% | epoch: 1 | remaining: 218s    
step 00262 (27.3%) | loss: 3.251416 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,916 | mfu: 39.3% | epoch: 1 | remaining: 218s    
step 00263 (27.4%) | loss: 3.249938 | lrm: 1.00 | dt: 353ms | tok/sec: 1,485,300 | mfu: 35.9% | epoch: 1 | remaining: 218s    
step 00264 (27.5%) | loss: 3.249812 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,738 | mfu: 39.6% | epoch: 1 | remaining: 217s    
step 00265 (27.6%) | loss: 3.248351 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,687 | mfu: 39.2% | epoch: 1 | remaining: 217s    
step 00266 (27.7%) | loss: 3.244015 | lrm: 1.00 | dt: 332ms | tok/sec: 1,581,251 | mfu: 38.2% | epoch: 1 | remaining: 217s    
step 00267 (27.8%) | loss: 3.240980 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,214 | mfu: 39.1% | epoch: 1 | remaining: 216s    
step 00268 (27.9%) | loss: 3.240335 | lrm: 1.00 | dt: 344ms | tok/sec: 1,522,951 | mfu: 36.8% | epoch: 1 | remaining: 216s    
step 00269 (28.0%) | loss: 3.236448 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,905 | mfu: 39.8% | epoch: 1 | remaining: 216s    
step 00270 (28.1%) | loss: 3.237364 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,064 | mfu: 37.3% | epoch: 1 | remaining: 215s    
step 00271 (28.3%) | loss: 3.237782 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,036 | mfu: 39.0% | epoch: 1 | remaining: 215s    
step 00272 (28.4%) | loss: 3.238762 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,942 | mfu: 39.0% | epoch: 1 | remaining: 215s    
step 00273 (28.5%) | loss: 3.235082 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,803 | mfu: 38.7% | epoch: 1 | remaining: 214s    
step 00274 (28.6%) | loss: 3.233693 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,290 | mfu: 39.5% | epoch: 1 | remaining: 214s    
step 00275 (28.7%) | loss: 3.229245 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,587 | mfu: 38.2% | epoch: 1 | remaining: 214s    
step 00276 (28.8%) | loss: 3.233852 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,846 | mfu: 39.0% | epoch: 1 | remaining: 213s    
step 00277 (28.9%) | loss: 3.231864 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,978 | mfu: 38.2% | epoch: 1 | remaining: 213s    
step 00278 (29.0%) | loss: 3.229045 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,816 | mfu: 39.1% | epoch: 1 | remaining: 213s    
step 00279 (29.1%) | loss: 3.230623 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,674 | mfu: 38.9% | epoch: 1 | remaining: 212s    
step 00280 (29.2%) | loss: 3.229479 | lrm: 1.00 | dt: 331ms | tok/sec: 1,586,302 | mfu: 38.3% | epoch: 1 | remaining: 212s    
step 00281 (29.3%) | loss: 3.229855 | lrm: 1.00 | dt: 345ms | tok/sec: 1,520,028 | mfu: 36.7% | epoch: 1 | remaining: 212s    
step 00282 (29.5%) | loss: 3.228044 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,812 | mfu: 37.8% | epoch: 1 | remaining: 211s    
step 00283 (29.6%) | loss: 3.228469 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,143 | mfu: 39.2% | epoch: 1 | remaining: 211s    
step 00284 (29.7%) | loss: 3.225109 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,490 | mfu: 39.2% | epoch: 1 | remaining: 211s    
step 00285 (29.8%) | loss: 3.223693 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,722 | mfu: 39.3% | epoch: 1 | remaining: 210s    
step 00286 (29.9%) | loss: 3.223727 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,628 | mfu: 39.6% | epoch: 1 | remaining: 210s    
step 00287 (30.0%) | loss: 3.222434 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,005 | mfu: 38.9% | epoch: 1 | remaining: 210s    
step 00288 (30.1%) | loss: 3.226849 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,398 | mfu: 39.0% | epoch: 1 | remaining: 209s    
step 00289 (30.2%) | loss: 3.223656 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,245 | mfu: 39.2% | epoch: 1 | remaining: 209s    
step 00290 (30.3%) | loss: 3.221076 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,114 | mfu: 39.7% | epoch: 1 | remaining: 209s    
step 00291 (30.4%) | loss: 3.219595 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,552 | mfu: 39.2% | epoch: 1 | remaining: 208s    
step 00292 (30.5%) | loss: 3.218737 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,156 | mfu: 39.0% | epoch: 1 | remaining: 208s    
step 00293 (30.7%) | loss: 3.216305 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,273 | mfu: 39.3% | epoch: 1 | remaining: 208s    
step 00294 (30.8%) | loss: 3.214427 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,793 | mfu: 38.3% | epoch: 1 | remaining: 207s    
step 00295 (30.9%) | loss: 3.218095 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,304 | mfu: 39.1% | epoch: 1 | remaining: 207s    
step 00296 (31.0%) | loss: 3.219437 | lrm: 1.00 | dt: 376ms | tok/sec: 1,393,885 | mfu: 33.7% | epoch: 1 | remaining: 207s    
step 00297 (31.1%) | loss: 3.223457 | lrm: 1.00 | dt: 313ms | tok/sec: 1,675,164 | mfu: 40.5% | epoch: 1 | remaining: 206s    
step 00298 (31.2%) | loss: 3.218460 | lrm: 1.00 | dt: 361ms | tok/sec: 1,450,659 | mfu: 35.0% | epoch: 1 | remaining: 206s    
step 00299 (31.3%) | loss: 3.209116 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,448 | mfu: 38.4% | epoch: 1 | remaining: 206s    
step 00300 (31.4%) | loss: 3.208129 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,289 | mfu: 39.6% | epoch: 1 | remaining: 205s    
step 00301 (31.5%) | loss: 3.209646 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,349 | mfu: 38.5% | epoch: 1 | remaining: 205s    
step 00302 (31.7%) | loss: 3.208378 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,500 | mfu: 39.0% | epoch: 1 | remaining: 205s    
step 00303 (31.8%) | loss: 3.207892 | lrm: 1.00 | dt: 345ms | tok/sec: 1,521,471 | mfu: 36.8% | epoch: 1 | remaining: 204s    
step 00304 (31.9%) | loss: 3.205638 | lrm: 1.00 | dt: 331ms | tok/sec: 1,581,933 | mfu: 38.2% | epoch: 1 | remaining: 204s    
